Wavelength (nm),Point 1,Point 2,Point 3,Point 4,Point 5,Point 6,Point 7,Point 8,Point 9,Point 10,Point 11,Point 12,Point 13,Point 14,Point 15,Point 16,Point 17,Point 18,Point 19,Point 20,Point 21,Point 22,Point 23,Point 24,Point 25,Point 26,Point 27,Point 28,Point 29,Point 30,Point 31,Point 32,Point 33,Point 34,Point 35,Point 36,Point 37,Point 38,Point 39,Point 40,Point 41,Point 42,Point 43,Point 44,Point 45,Point 46,Point 47,Point 48,Point 49,Point 50,Point 51,Point 52,Point 53,Point 54,Point 55,Point 56,Point 57,Point 58,Point 59,Point 60,Point 61,Point 62,Point 63,Point 64,Point 65,Point 66,Point 67,Point 68,Point 69,Point 70,Point 71,Point 72,Point 73,Point 74,Point 75,Point 76,Point 77,Point 78,Point 79,Point 80,Point 81,Point 82,Point 83,Point 84,Point 85,Point 86,Point 87,Point 88,Point 89,Point 90,Point 91,Point 92,Point 93,Point 94,Point 95,Point 96,Point 97,Point 98,Point 99,Point 100,Point 101,Point 102,Point 103,Point 104,Point 105,Point 106,Point 107,Point 108,Point 109,Point 110,Point 111,Point 112,Point 113,Point 114,Point 115,Point 116,Point 117,Point 118,Point 119,Point 120,Point 121,Point 122,Point 123,Point 124,Point 125,Point 126,Point 127,Point 128
1163.4882,0.32787922,0.36067402,0.40226412,0.36942002,0.41228038,0.41401538,0.37652835,0.36944392,0.37463242,0.33607242,0.39894927,0.3927554,0.32474965,0.30950525,0.39001188,0.32015812,0.39195243,0.2552992,0.27312738,0.26214796,0.37609163,0.38947022,0.415402,0.3496506,0.3665149,0.43225545,0.33803117,0.36716193,0.21001725,0.28629056,0.3449586,0.35424834,0.30109054,0.40541354,0.37789038,0.43662566,0.3625723,0.4470737,0.4459096,0.35651407,0.2636378,0.24588141,0.41916698,0.4080326,0.33729395,0.42420143,0.39632946,0.35118824,0.4137597,0.35989437,0.39859772,0.35799742,0.41843167,0.41807544,0.36507648,0.35288334,0.27336687,0.33164024,0.40057278,0.39469996,0.36842084,0.39055857,0.3570429,0.3799011,0.39977273,0.36784694,0.39448488,0.3920991,0.41970137,0.40654892,0.3726529,0.123127304,0.44598496,0.45969933,0.40251064,0.45278153,0.34862185,0.33934826,0.37487167,0.4106759,0.3782074,0.41432196,0.41432196,0.3769672,0.34119302,0.39382893,0.36611092,0.36611092,0.3767666,0.37439716,0.35874167,0.34670067,0.38150495,0.32031855,0.4146996,0.4009124,0.3870091,0.39983606,0.3896286,0.4143827,0.40260655,0.3598953,0.37811047,0.299618,0.3160188,0.3336874,0.38529825,0.3875487,0.3424264,0.38740608,0.38773704,0.3895926,0.3452745,0.3565039,0.3498586,0.3333432,0.33264425,0.3676602,0.3383917,0.37397814,0.37310946,0.3494106,0.37103263,0.37319466,0.43093446,0.42057842,0.41937,0.4196933
1170.9459,0.3282307,0.36015934,0.40069205,0.36938506,0.41029033,0.41218194,0.37743902,0.3697636,0.37461683,0.3352076,0.398153,0.3921384,0.32429364,0.30927005,0.38972986,0.3196028,0.3917719,0.25578496,0.27398264,0.26278812,0.37771758,0.39001492,0.41647732,0.3488393,0.36496237,0.4329974,0.3378911,0.36777523,0.21059148,0.2854952,0.34518552,0.3545517,0.30076545,0.40378782,0.37669817,0.43429115,0.36072677,0.44442004,0.44301826,0.35567492,0.2640944,0.2466408,0.41956833,0.4082633,0.33682823,0.42460787,0.3949902,0.3498305,0.4142268,0.35977864,0.39765334,0.35673583,0.41718137,0.41834217,0.3645817,0.3522743,0.27315837,0.33207116,0.40045318,0.3938207,0.3677185,0.3901005,0.3565434,0.377815,0.39756292,0.36711404,0.39322376,0.39028615,0.41922295,0.40446976,0.37173808,0.12271409,0.4458691,0.45928818,0.4030958,0.45221356,0.34849685,0.33753648,0.37445727,0.41020092,0.3779739,0.41513762,0.41513762,0.3775843,0.3413619,0.3945358,0.36555615,0.36555615,0.37745994,0.3725451,0.35701352,0.3450512,0.37993157,0.320059,0.4137725,0.39958277,0.38591468,0.39854997,0.38781846,0.41509187,0.4014385,0.3582116,0.379058,0.29856083,0.3150897,0.33245027,0.38473862,0.38679734,0.34147394,0.38525483,0.3857608,0.387607,0.3435118,0.35708174,0.34763032,0.3309825,0.3305412,0.3659085,0.33633682,0.37163472,0.37135082,0.34745288,0.36864042,0.37188655,0.4315424,0.4206996,0.42038804,0.41988686
1178.4037,0.3283583,0.35958192,0.3991316,0.36904913,0.4083452,0.41040444,0.37758714,0.37001738,0.37465397,0.33426002,0.39736402,0.391405,0.3237353,0.3089847,0.3894118,0.31919765,0.39148775,0.2562659,0.2747347,0.2633773,0.37831447,0.39008823,0.41663703,0.34801117,0.3634817,0.43301782,0.33740988,0.36807922,0.21116945,0.28481835,0.34506783,0.35462064,0.30063063,0.40242684,0.37561175,0.43232378,0.35898894,0.44220498,0.44066083,0.3550082,0.2645643,0.24741635,0.41957903,0.4081789,0.3363454,0.42463818,0.39348122,0.3486977,0.41429967,0.35960695,0.3961275,0.3557838,0.41568318,0.4183314,0.36411172,0.35164148,0.2729233,0.33228207,0.39996818,0.39321992,0.3670493,0.38956982,0.35610172,0.37592846,0.39542463,0.36618418,0.3918232,0.38857436,0.41844788,0.4024883,0.3706674,0.122302875,0.44586653,0.4589885,0.40317798,0.45161712,0.3483741,0.33616388,0.3741602,0.4099169,0.37770304,0.41552025,0.41552025,0.37791696,0.34124404,0.39478824,0.3652265,0.3652265,0.37791187,0.37113228,0.35571986,0.34382868,0.378594,0.3198459,0.41309208,0.39845383,0.38513386,0.39766064,0.3863147,0.4151478,0.40052137,0.3569166,0.3793387,0.29773766,0.31436113,0.33146116,0.38407558,0.38600197,0.340582,0.38333875,0.38403255,0.38594666,0.34226707,0.3572529,0.34586045,0.32913926,0.32894948,0.36454242,0.33468488,0.36968267,0.36974496,0.34588376,0.3666276,0.3707358,0.431947,0.42078328,0.4210057,0.42005357
1185.8616,0.32831678,0.358723,0.39719462,0.36832237,0.40600213,0.40809995,0.3772851,0.37021393,0.37467116,0.33297253,0.39654273,0.39060107,0.32295513,0.30863714,0.3890357,0.31881663,0.39120927,0.25673705,0.2754829,0.26396313,0.37854353,0.38990697,0.41644093,0.34698993,0.3618077,0.43267012,0.33660042,0.36829418,0.21169408,0.28410462,0.34458074,0.35463122,0.3002631,0.40080065,0.37441602,0.43005243,0.3572003,0.43967503,0.43796635,0.3542002,0.26496086,0.24808449,0.41958225,0.4079761,0.33578435,0.42449358,0.39154524,0.3475764,0.41442093,0.35934845,0.39410824,0.35489306,0.41379812,0.41821095,0.36350617,0.35089636,0.27247122,0.33239955,0.39941603,0.39256763,0.36628276,0.3889093,0.3553989,0.37365955,0.3929016,0.36495373,0.39022982,0.3865591,0.41736323,0.40019238,0.36927122,0.12187364,0.4458054,0.45858547,0.40294918,0.45112348,0.34821206,0.33463845,0.37380004,0.4094985,0.37721696,0.41571596,0.41571596,0.3779165,0.34091786,0.39474306,0.36480135,0.36480135,0.37816074,0.36971876,0.3543246,0.3425075,0.37708503,0.31948724,0.41235876,0.39719722,0.38425148,0.39667103,0.38470992,0.41481474,0.39933157,0.35546798,0.3793288,0.29672417,0.3134498,0.3302516,0.3830368,0.38495788,0.33951804,0.38111693,0.3820184,0.38415435,0.34086764,0.35719076,0.343968,0.32717967,0.32720968,0.3630338,0.33292937,0.36754122,0.3678618,0.3441702,0.36440971,0.36941752,0.43222213,0.4208463,0.4214373,0.4202011
1193.3184,0.32895148,0.3586441,0.39641932,0.36855704,0.40503052,0.40713432,0.37794906,0.37092,0.37527356,0.3327039,0.39651474,0.3906257,0.32292113,0.3088372,0.38936982,0.3187904,0.3916162,0.25724858,0.2763321,0.26459917,0.3797007,0.39063647,0.41725665,0.34673524,0.36103457,0.433342,0.33662844,0.3691012,0.21225844,0.28371406,0.34490752,0.35520434,0.3004625,0.4000702,0.3740087,0.42894736,0.3562813,0.43836045,0.43661842,0.35406405,0.26547778,0.24880402,0.42025632,0.40858212,0.33586162,0.42518368,0.3908753,0.34719995,0.41527316,0.3597404,0.39339572,0.35471666,0.4132232,0.4189134,0.36364684,0.35095564,0.2725383,0.33311656,0.39973208,0.3925387,0.36621222,0.38903216,0.35554838,0.37270284,0.39177543,0.364659,0.38969335,0.38574967,0.4173676,0.39916846,0.36898658,0.1216976,0.44629744,0.4587943,0.4036534,0.45110676,0.34864718,0.33399773,0.37413254,0.40960494,0.37753126,0.4167544,0.4167544,0.37872243,0.3413803,0.39549693,0.3650237,0.3650237,0.37910917,0.36920226,0.35374904,0.342011,0.37657884,0.31981272,0.41223904,0.3968376,0.38416547,0.39649278,0.38406983,0.41540027,0.39915147,0.35493526,0.38013574,0.2964126,0.31328464,0.32983226,0.38296887,0.38486615,0.3393002,0.38016617,0.38125473,0.3833806,0.34033427,0.35797215,0.34309536,0.3262114,0.32644325,0.36248147,0.33209032,0.36654308,0.36706957,0.34344673,0.3634235,0.36904502,0.43341908,0.4217744,0.4228029,0.42128187
1200.7761,0.33015826,0.35948798,0.39705247,0.36949208,0.40545073,0.40765947,0.37915477,0.37228832,0.37654728,0.33331022,0.39754477,0.39165488,0.32355723,0.3096303,0.39040962,0.31925705,0.3928372,0.25784296,0.2772143,0.26532173,0.38117194,0.39204115,0.41860956,0.34736362,0.36139634,0.43466595,0.337463,0.37048867,0.2129168,0.28373966,0.3459127,0.3564444,0.3013504,0.40055174,0.37462595,0.42932966,0.35637668,0.43874806,0.4370509,0.3547575,0.2660862,0.24953455,0.42155668,0.40965387,0.33667228,0.4265748,0.39132977,0.34781367,0.41671824,0.36081672,0.39386243,0.3555356,0.41387656,0.42031857,0.36458588,0.3517898,0.2731027,0.33423984,0.4007795,0.39341834,0.36700264,0.3899675,0.35654703,0.37308323,0.3921395,0.3652954,0.39028832,0.38631544,0.4183735,0.39965436,0.36962306,0.121772364,0.44710383,0.4595422,0.4050105,0.45168665,0.34982836,0.33459228,0.37529337,0.4102384,0.37870064,0.41831574,0.41831574,0.38021448,0.3425884,0.39689162,0.36614692,0.36614692,0.3806464,0.36995187,0.35441372,0.3426493,0.37721214,0.32088238,0.41279665,0.3976479,0.38503042,0.39736047,0.38466117,0.41667077,0.4000165,0.35548517,0.38139188,0.29704756,0.31397998,0.3304818,0.3837748,0.3857369,0.33996898,0.38073075,0.381857,0.38397,0.34095186,0.35934612,0.3436105,0.3266121,0.32700256,0.3631321,0.3326847,0.3670234,0.36755455,0.34394684,0.36385494,0.36996973,0.43545687,0.42352638,0.424838,0.4231461
1208.233,0.33218405,0.36130714,0.3991441,0.3713182,0.40735766,0.4098085,0.38134426,0.37428355,0.37850726,0.33496058,0.39959383,0.39375624,0.3250889,0.31110942,0.39234674,0.31988138,0.39483187,0.25845614,0.27809373,0.26610622,0.3834824,0.3943709,0.42096284,0.34895572,0.3630175,0.4371968,0.33933204,0.37253138,0.21362029,0.28398877,0.347942,0.35837466,0.30272573,0.40214458,0.3763344,0.4310818,0.35776755,0.44058383,0.43909192,0.35634404,0.2668287,0.2502823,0.42364463,0.4116111,0.33827618,0.428767,0.39333802,0.3495888,0.41916814,0.3626658,0.39604235,0.35745883,0.41612756,0.42256567,0.3664681,0.35367972,0.27418506,0.33601698,0.40299967,0.3946628,0.36874396,0.391935,0.35839328,0.37515426,0.39431843,0.36721322,0.39233172,0.38837427,0.4206617,0.40187934,0.3715783,0.12223097,0.44828174,0.4606686,0.407397,0.45267493,0.3517842,0.33648592,0.37736833,0.41116253,0.38096222,0.42075098,0.42075098,0.38262084,0.34477004,0.39925992,0.3681377,0.3681377,0.3828666,0.37206483,0.35628897,0.34448805,0.3791764,0.32282674,0.4138753,0.39960283,0.38698912,0.39932832,0.38669768,0.41901085,0.4021294,0.35728538,0.38356158,0.29861048,0.31559783,0.33225292,0.38565478,0.3878163,0.34191698,0.3830187,0.38413975,0.38614038,0.34271753,0.3618057,0.34562793,0.32855698,0.3289752,0.36513805,0.33471957,0.36910722,0.3694428,0.3459387,0.36596677,0.37223646,0.4387418,0.42652157,0.42798492,0.42621195
1215.6898,0.3349112,0.36406228,0.40235692,0.3742932,0.41067517,0.4131174,0.38455153,0.3767882,0.38103497,0.33752918,0.40262657,0.39681882,0.32728052,0.31315523,0.3949725,0.32092685,0.39763808,0.25925723,0.27910236,0.26692736,0.3867951,0.39775318,0.4244188,0.35152602,0.36574912,0.44095722,0.34230438,0.37518772,0.21446332,0.2846199,0.35085773,0.36094654,0.30440447,0.4048829,0.37898335,0.43400094,0.360447,0.44374824,0.4424811,0.35875764,0.2676751,0.25111204,0.42642987,0.41439196,0.3405677,0.4318892,0.39661062,0.3524901,0.42225194,0.3653094,0.39979273,0.36049098,0.4196272,0.425512,0.3693216,0.35654247,0.2757934,0.33839142,0.4062383,0.39651194,0.37134546,0.3947208,0.36092147,0.3785214,0.3978624,0.37005183,0.39552078,0.39159423,0.42418548,0.40527084,0.37451312,0.12307517,0.4501491,0.46228683,0.41065055,0.45407847,0.35441822,0.3395472,0.3801819,0.41272846,0.38419282,0.42405793,0.42405793,0.3859271,0.3481401,0.4024848,0.3709087,0.3709087,0.38586944,0.37532398,0.35923162,0.3474098,0.3822765,0.32549658,0.41566765,0.4027898,0.38982537,0.40223843,0.38986734,0.4222681,0.4053591,0.360123,0.3865932,0.30102438,0.31806996,0.3349262,0.3885166,0.3909373,0.34499454,0.38683915,0.38801393,0.38964382,0.34554535,0.36529982,0.34897435,0.33179164,0.3321887,0.3681303,0.33797938,0.372582,0.3725298,0.34910515,0.36948472,0.37572718,0.44299927,0.43050998,0.43220854,0.430265
1223.1467,0.33829352,0.36755428,0.4065642,0.37799883,0.41496745,0.41744053,0.38853112,0.37971613,0.38415402,0.34076998,0.40621462,0.4006451,0.33007622,0.3156642,0.3983219,0.3224904,0.40111846,0.26016307,0.28025162,0.26801392,0.390752,0.4019811,0.4287891,0.3547879,0.36930895,0.445581,0.3459247,0.37837985,0.2154631,0.2856992,0.3544431,0.36399013,0.30638802,0.40828502,0.38243014,0.4376155,0.3639197,0.44786844,0.44674778,0.36176616,0.26874438,0.25210115,0.42976502,0.41777784,0.34344566,0.43557313,0.40102804,0.3563792,0.4261515,0.36851147,0.40461564,0.36437064,0.42407587,0.4291823,0.37277728,0.36024916,0.27778012,0.3412319,0.4103781,0.39935538,0.37461585,0.3981331,0.3639179,0.38287202,0.40230873,0.37355503,0.39933923,0.3956537,0.42846748,0.4096529,0.37820452,0.124225326,0.4523512,0.46479765,0.41465402,0.4563225,0.35769716,0.34342435,0.383666,0.41485175,0.3882152,0.427943,0.427943,0.3898402,0.3521782,0.40636542,0.3741996,0.3741996,0.3894265,0.37950405,0.36285388,0.35112357,0.38626462,0.3287667,0.41827667,0.4067709,0.39327788,0.40588933,0.39403883,0.42641523,0.40960625,0.36372742,0.39027217,0.30394268,0.3211467,0.3383214,0.3920096,0.3948427,0.34877712,0.39173934,0.3928638,0.3941124,0.34896484,0.36953214,0.3531603,0.33596298,0.33631298,0.37207264,0.34219718,0.37706134,0.37659883,0.35321704,0.37399,0.38002473,0.44803402,0.43520194,0.43716845,0.4350866
1230.6036,0.34176967,0.37110403,0.4107529,0.3817363,0.41918722,0.42161915,0.39247185,0.3826914,0.38724214,0.3439083,0.4098159,0.40442303,0.3328495,0.3181823,0.40173662,0.32409447,0.40468946,0.26101685,0.28140566,0.26900393,0.39479932,0.4061881,0.43325806,0.3581101,0.3728438,0.450259,0.34964004,0.38158175,0.21654335,0.28704113,0.35813805,0.36715817,0.3084251,0.4117584,0.38579917,0.44116652,0.36737093,0.45194843,0.4510212,0.3648466,0.2698705,0.25310466,0.4333976,0.42125207,0.34636313,0.43947703,0.40527436,0.36053678,0.43008855,0.3717647,0.40921846,0.36823973,0.42844185,0.4330966,0.37636164,0.3640459,0.27987117,0.34416112,0.41438168,0.40234622,0.37800685,0.40165707,0.36699033,0.3872606,0.40669167,0.37718964,0.4032884,0.39979064,0.4328341,0.41395393,0.38188335,0.12542209,0.45467937,0.46736214,0.41871956,0.45881975,0.3609776,0.34745595,0.38730592,0.41751063,0.39213213,0.43182728,0.43182728,0.39387867,0.35637102,0.4102591,0.37759322,0.37759322,0.3929587,0.38370645,0.36668113,0.3548604,0.39013785,0.33215934,0.4211952,0.4109212,0.3968358,0.4094383,0.39819467,0.43051788,0.4138505,0.36741576,0.39408204,0.30695245,0.3242597,0.34181052,0.39561704,0.39868262,0.35271704,0.39668718,0.39773932,0.398636,0.35250378,0.37376574,0.3573952,0.3400791,0.34048876,0.3760248,0.34641668,0.38158208,0.38053128,0.3573552,0.3786113,0.38443673,0.45320165,0.44011045,0.4421637,0.4400534
1238.0596,0.34501204,0.37439778,0.4145031,0.38518593,0.42293712,0.42554206,0.39602602,0.38567325,0.39027825,0.34695545,0.41330278,0.40799364,0.33553046,0.32056886,0.40494543,0.32592487,0.40796113,0.26196328,0.28257847,0.27007908,0.39851633,0.41009474,0.43719476,0.36116296,0.376073,0.45476907,0.3530615,0.38473094,0.21762629,0.28842452,0.36149824,0.3701621,0.3104806,0.41505373,0.38901708,0.44472197,0.37059766,0.4555142,0.45494542,0.36775503,0.27107725,0.2541868,0.4367804,0.4245365,0.3491178,0.443241,0.40921304,0.3642851,0.4337182,0.37487933,0.41350904,0.37196606,0.43257695,0.43663055,0.37972224,0.36747313,0.28182858,0.34685314,0.4183085,0.40553966,0.38108158,0.40492857,0.3698224,0.39119804,0.41085422,0.38060826,0.40700907,0.40356886,0.43687916,0.41787308,0.38531086,0.12650608,0.45733476,0.47028077,0.42239168,0.4616049,0.36421025,0.35123253,0.3906964,0.42011172,0.3959372,0.4357601,0.4357601,0.3977265,0.36026135,0.41395554,0.3807881,0.3807881,0.3964973,0.38772517,0.3702339,0.35841846,0.3939926,0.33537394,0.4242047,0.41479754,0.40020245,0.41310722,0.40214,0.43434405,0.41785416,0.3708541,0.3976275,0.30982408,0.32726064,0.34501228,0.39905593,0.40219983,0.3563242,0.401185,0.40220815,0.40286055,0.3558987,0.37768748,0.3613253,0.34397468,0.34425938,0.37972704,0.35032293,0.38575613,0.38429847,0.3611067,0.38267007,0.38846073,0.45810112,0.44476923,0.44687253,0.44478354
1245.5154,0.34755343,0.37690225,0.4174943,0.3879521,0.42603543,0.4285833,0.39871234,0.3883863,0.39305842,0.349283,0.41623974,0.41108674,0.33758914,0.32260725,0.4075724,0.32751667,0.41072676,0.26274973,0.28361768,0.27097046,0.4012926,0.41316536,0.44023702,0.36371785,0.37876746,0.4579919,0.355571,0.38737115,0.21857344,0.2894841,0.3640557,0.37262842,0.31215855,0.417647,0.39171752,0.44746152,0.37329867,0.4587956,0.4583365,0.37023056,0.2721466,0.255066,0.43940356,0.42710632,0.3513221,0.44606894,0.4122464,0.36738646,0.43684742,0.3775225,0.41672564,0.37519684,0.4355518,0.4394388,0.38245836,0.37025714,0.28347173,0.3490734,0.42128113,0.40815467,0.38368338,0.407606,0.37210414,0.39446798,0.41409,0.38322675,0.40990266,0.40656292,0.44004717,0.4210492,0.38810235,0.12744406,0.45956814,0.47244558,0.42554098,0.46314716,0.36693925,0.35441643,0.39368144,0.4225543,0.3991628,0.43884575,0.43884575,0.40097398,0.36352244,0.41697928,0.38373137,0.38373137,0.39937755,0.3910703,0.37330994,0.36152476,0.3971673,0.3379401,0.42676634,0.41805807,0.40324903,0.41606444,0.40546283,0.43737844,0.4213473,0.3738859,0.4002376,0.31241873,0.3297431,0.3477367,0.40157142,0.40527895,0.35930884,0.40485948,0.40602198,0.40641394,0.358742,0.3809988,0.3645835,0.3473315,0.34759313,0.38294166,0.35361972,0.3893782,0.38729042,0.36441183,0.38629904,0.39192635,0.46219346,0.4487341,0.45083687,0.44869208
1252.9724,0.34990394,0.37917534,0.41985548,0.39011508,0.42835376,0.43086424,0.40081537,0.3906279,0.39539492,0.3512302,0.41853133,0.41346177,0.33935586,0.32435215,0.41000536,0.32840365,0.41314334,0.2633748,0.28435734,0.27162588,0.40345937,0.415833,0.4426266,0.36579236,0.38087803,0.46075705,0.35777596,0.3896838,0.2194633,0.29015914,0.36632857,0.37484697,0.31395987,0.41988522,0.39394805,0.44972163,0.3751719,0.46118978,0.46099448,0.3723067,0.27313063,0.25592887,0.44178954,0.42931634,0.35333034,0.4486634,0.41453195,0.37010843,0.43943122,0.3798363,0.41893205,0.37793654,0.43796787,0.44208714,0.38499397,0.3726747,0.28494272,0.3512041,0.4237704,0.41007164,0.3859114,0.4099269,0.37437946,0.39704782,0.41667202,0.38537136,0.41210535,0.40898076,0.44272345,0.42363697,0.3903526,0.12817995,0.46059996,0.47386882,0.42806834,0.46465045,0.36946633,0.35714963,0.39632902,0.42405936,0.4019412,0.4415925,0.4415925,0.40362024,0.3661825,0.4194878,0.38633975,0.38633975,0.4021124,0.39414638,0.37595955,0.3641266,0.39982715,0.3404113,0.42840838,0.4208746,0.405873,0.41881004,0.40839982,0.4397051,0.4242622,0.37643078,0.4024847,0.31461552,0.3319597,0.35007608,0.40369394,0.40775955,0.36168838,0.40777275,0.40906855,0.40939415,0.36138967,0.38386002,0.36744562,0.35015926,0.35048336,0.38569167,0.3564931,0.39224434,0.38974717,0.3672111,0.38913047,0.3948053,0.46610308,0.45234972,0.45437065,0.45253295
1260.4283,0.3516343,0.38063127,0.42119223,0.39160252,0.42956027,0.43198755,0.40217206,0.39239705,0.39728928,0.35240588,0.4200863,0.41509113,0.34048048,0.32559893,0.4117254,0.3295085,0.41490027,0.2640841,0.28528276,0.27243063,0.404879,0.4177348,0.44418016,0.36711285,0.38202035,0.4625997,0.35910046,0.39144653,0.22033113,0.29087815,0.3677605,0.3764514,0.31521028,0.42122838,0.39546883,0.45090014,0.37625584,0.46255237,0.46245,0.37376097,0.27408886,0.25680977,0.4434854,0.43080118,0.35471535,0.4504776,0.41578352,0.37203982,0.4413828,0.38154256,0.4198861,0.3799229,0.4392363,0.4439405,0.3867617,0.3743222,0.28589982,0.35271865,0.42550135,0.41207802,0.38744414,0.41152704,0.3758046,0.3984899,0.41794425,0.38659266,0.4132887,0.41029182,0.4444644,0.42496076,0.39158744,0.12867355,0.46223637,0.4756135,0.4299063,0.46623018,0.37137738,0.3589909,0.39832824,0.42580467,0.4039613,0.44358614,0.44358614,0.40560183,0.36815736,0.42126292,0.3883158,0.3883158,0.40420225,0.39616656,0.37780967,0.365945,0.40151456,0.34220055,0.43029618,0.42280576,0.4077655,0.42077544,0.410366,0.441241,0.42636478,0.3781268,0.40402952,0.3160598,0.3334645,0.35158327,0.40497038,0.40938818,0.36333126,0.40952685,0.4109752,0.41135123,0.36313686,0.38600114,0.3692127,0.35197058,0.35239762,0.3875917,0.35834137,0.39404374,0.3912088,0.36903313,0.39078867,0.39672744,0.46903852,0.45521677,0.4570691,0.45550665
1267.8833,0.3529868,0.38139385,0.4213434,0.39240366,0.4295191,0.43179742,0.4028972,0.3938515,0.39883775,0.35277104,0.4210559,0.41610804,0.34105268,0.3264656,0.4130608,0.3305425,0.41630694,0.26477757,0.2861954,0.27321935,0.4058221,0.4190868,0.4453192,0.367788,0.382263,0.46390757,0.3596977,0.39289725,0.221193,0.2915256,0.36850742,0.37766346,0.31563893,0.42169225,0.39624447,0.45091072,0.3767226,0.46265912,0.46253034,0.3746548,0.2750321,0.25768793,0.44489244,0.43198708,0.35557768,0.45197573,0.41595575,0.37352785,0.44302043,0.38280573,0.41968265,0.38149312,0.43926448,0.44548032,0.38795257,0.37549153,0.2863856,0.35393125,0.42674395,0.4139794,0.38837698,0.41254404,0.37639162,0.39868426,0.41780552,0.38689363,0.4135767,0.41042355,0.44529685,0.42488384,0.39186746,0.12903738,0.46378523,0.4772597,0.43119928,0.4676958,0.37277123,0.35992447,0.39972988,0.42746174,0.40523976,0.4450973,0.4450973,0.4069748,0.36954233,0.42241344,0.38968468,0.38968468,0.4058531,0.39728245,0.37881872,0.36694977,0.40228382,0.34337157,0.43207377,0.42394426,0.40892616,0.4219574,0.41140756,0.4420353,0.42769444,0.3789557,0.40508422,0.31660146,0.33421648,0.35220543,0.40535533,0.41014725,0.36421797,0.4100827,0.41174924,0.41228634,0.36397284,0.38760066,0.36995286,0.3527028,0.3532689,0.38855284,0.35917264,0.3947006,0.39161858,0.3698962,0.39121693,0.39770868,0.47132242,0.45748502,0.4591344,0.45786494
1275.3392,0.35429454,0.38183752,0.4207174,0.3930862,0.42851362,0.43071112,0.40381402,0.3951622,0.40011624,0.35268822,0.42155716,0.41675323,0.3413561,0.32710943,0.41418687,0.331518,0.41754022,0.26545084,0.28708872,0.27398682,0.4072125,0.42049888,0.44684923,0.3680789,0.38179067,0.46548614,0.36011654,0.39437795,0.22201958,0.2920996,0.36915895,0.3787846,0.31547534,0.42141676,0.39643833,0.44985792,0.3765921,0.46162876,0.4612858,0.37510565,0.27594298,0.25853533,0.44633043,0.4332082,0.35608733,0.45358118,0.41553676,0.3746005,0.444724,0.3838604,0.4190802,0.38258034,0.43863648,0.44704318,0.38881075,0.376403,0.28659827,0.35513216,0.42794505,0.41574976,0.38891116,0.41323838,0.37645435,0.3979378,0.41656438,0.3867246,0.41327378,0.40968892,0.44577172,0.42370826,0.39159924,0.12926821,0.46525222,0.47881436,0.4325614,0.46906075,0.37390912,0.36001608,0.40073064,0.42902145,0.40618113,0.44670242,0.44670242,0.4083348,0.37084556,0.42358303,0.39061925,0.39061925,0.40752935,0.39752004,0.37902704,0.36718938,0.40229884,0.3441761,0.43373194,0.42451203,0.40947503,0.42246237,0.41167727,0.4429057,0.42853573,0.37898824,0.40633947,0.3163993,0.33437768,0.35211727,0.4052851,0.41039613,0.36464307,0.40973073,0.41167775,0.41234878,0.36391637,0.38926172,0.36969814,0.35238478,0.35316882,0.38869733,0.35906124,0.3943785,0.39125872,0.3699066,0.3905682,0.3980027,0.47352588,0.4595713,0.46123984,0.4600167
1282.7942,0.35499802,0.3813449,0.41863936,0.39292917,0.42586023,0.4279252,0.40389723,0.3958619,0.40075082,0.35165438,0.4209623,0.4163651,0.34094247,0.32721463,0.41457626,0.3326033,0.4180134,0.26614982,0.28799793,0.27477756,0.40778425,0.421056,0.44747812,0.3674199,0.37996727,0.46609798,0.35951108,0.39532483,0.2228721,0.29278636,0.36885738,0.37925795,0.3145678,0.4199305,0.39563066,0.44722304,0.37532216,0.45898712,0.45822802,0.37470117,0.2768988,0.259406,0.44705883,0.43365064,0.3558389,0.45444646,0.41366535,0.37476486,0.44572198,0.3841973,0.4168143,0.38268012,0.43643403,0.44788936,0.38879916,0.3764187,0.28620565,0.35579595,0.4282552,0.41769835,0.38854492,0.41302973,0.37545466,0.39555407,0.41341805,0.38532984,0.41155067,0.4073705,0.4450224,0.42070338,0.38999563,0.12928125,0.4668528,0.4805302,0.43314484,0.47059643,0.37436375,0.35881191,0.40085894,0.4307381,0.40609702,0.44748253,0.44748253,0.40882975,0.37130952,0.42384353,0.3907451,0.3907451,0.4086428,0.39629266,0.3780522,0.36623514,0.4009395,0.34416255,0.43557715,0.42397422,0.40898308,0.4218871,0.4106865,0.44278547,0.42833734,0.37780178,0.4068897,0.31504384,0.33351305,0.35078508,0.40394717,0.40941635,0.36395103,0.40761977,0.40996066,0.41095144,0.36263412,0.39020783,0.36790597,0.35056806,0.35166714,0.38763562,0.35750487,0.39244375,0.38951108,0.3685631,0.38812515,0.3969051,0.47465873,0.46069115,0.46229607,0.46119708
