Wavelength (nm),Point 1,Point 2,Point 3,Point 4,Point 5,Point 6,Point 7,Point 8,Point 9,Point 10,Point 11,Point 12,Point 13,Point 14,Point 15,Point 16,Point 17,Point 18,Point 19,Point 20,Point 21,Point 22,Point 23,Point 24,Point 25,Point 26,Point 27,Point 28,Point 29,Point 30,Point 31,Point 32,Point 33,Point 34,Point 35,Point 36,Point 37,Point 38,Point 39,Point 40,Point 41,Point 42,Point 43,Point 44,Point 45,Point 46,Point 47,Point 48,Point 49,Point 50,Point 51,Point 52,Point 53,Point 54,Point 55,Point 56,Point 57,Point 58,Point 59,Point 60,Point 61,Point 62,Point 63,Point 64,Point 65,Point 66,Point 67,Point 68,Point 69,Point 70,Point 71,Point 72,Point 73,Point 74,Point 75,Point 76,Point 77,Point 78,Point 79,Point 80,Point 81,Point 82,Point 83,Point 84,Point 85,Point 86,Point 87,Point 88,Point 89,Point 90,Point 91,Point 92,Point 93,Point 94,Point 95,Point 96,Point 97,Point 98,Point 99,Point 100,Point 101,Point 102,Point 103,Point 104,Point 105,Point 106,Point 107,Point 108,Point 109,Point 110,Point 111,Point 112,Point 113,Point 114,Point 115,Point 116,Point 117,Point 118,Point 119,Point 120,Point 121,Point 122,Point 123,Point 124,Point 125,Point 126,Point 127,Point 128,Point 129,Point 130,Point 131,Point 132,Point 133,Point 134,Point 135,Point 136,Point 137,Point 138,Point 139,Point 140,Point 141,Point 142,Point 143,Point 144,Point 145,Point 146,Point 147,Point 148,Point 149,Point 150,Point 151,Point 152,Point 153,Point 154,Point 155,Point 156,Point 157,Point 158,Point 159,Point 160,Point 161,Point 162,Point 163,Point 164,Point 165,Point 166,Point 167,Point 168,Point 169,Point 170,Point 171,Point 172,Point 173,Point 174,Point 175,Point 176
1461.6372,0.18317476,0.35177487,0.33274966,0.19451839,0.281799,0.2397552,0.22928576,0.21709634,0.2734374,0.35976535,0.23131138,0.11786636,0.22706327,0.11393475,0.2639121,0.13655986,0.27722648,0.23358582,0.23860654,0.20290944,0.1963929,0.21536803,0.21905977,0.214207,0.23018008,0.21254857,0.1713716,0.2515771,0.20122375,0.23330387,0.20675862,0.20460723,0.23812552,0.23752646,0.13810101,0.22803383,0.19642948,0.21778566,0.20140837,0.22215533,0.16442423,0.18859531,0.40710837,0.3932712,0.1667773,0.23096356,0.18579707,0.215824,0.22507304,0.17047732,0.22018394,0.17465737,0.21755818,0.21388969,0.12777427,0.19706482,0.21444765,0.11461584,0.20939173,0.2424001,0.19970456,0.2412902,0.26080477,0.23173669,0.22367129,0.23008887,0.23734136,0.23006606,0.16537566,0.3249659,0.22315013,0.25489533,0.2011281,0.28244177,0.111952454,0.11705246,0.1826938,0.3285043,0.20863338,0.1868556,0.1958649,0.35450578,0.19433995,0.19771431,0.26530483,0.24474975,0.32603925,0.3419709,0.2138826,0.22582303,0.26119587,0.2900468,0.20503224,0.16381942,0.21247119,0.21561334,0.2805802,0.22368024,0.20721602,0.2135957,0.21522763,0.20926283,0.23265702,0.20604336,0.2020845,0.2649437,0.21818838,0.21412304,0.15168227,0.23342493,0.2586806,0.21420655,0.12135797,0.31534344,0.12000172,0.3257826,0.24681033,0.31573617,0.27036852,0.2691036,0.17294762,0.2528568,0.16923164,0.19011347,0.19510797,0.2196842,0.27524993,0.18388945,0.28878045,0.12061394,0.26681486,0.2649052,0.2960006,0.22769871,0.23569529,0.26674697,0.26363906,0.27441183,0.16653122,0.1551776,0.23936774,0.21955864,0.20649761,0.18775477,0.13199069,0.18268813,0.19113079,0.13504036,0.21421617,0.22343041,0.17521887,0.16398251,0.18682249,0.17529102,0.23007016,0.2220581,0.1559725,0.1438603,0.17082721,0.2735337,0.2303054,0.17920922,0.20741335,0.16120315,0.23493671,0.110286206,0.19665338,0.2636943,0.18756887,0.099925905,0.22916904,0.18492521,0.18975957,0.12830062,0.17530185,0.17706601
1469.0847,0.17435028,0.3304662,0.3137611,0.18577597,0.2690411,0.23083206,0.21719965,0.20453992,0.25798237,0.33925465,0.21731582,0.11161765,0.21602015,0.11119975,0.24828318,0.13215093,0.26289657,0.22355194,0.23308104,0.19397707,0.18990704,0.204535,0.20998815,0.20386578,0.21892916,0.2037304,0.16349082,0.23929778,0.19089085,0.2241665,0.19792764,0.19669633,0.2289171,0.22782172,0.1326915,0.21850546,0.1865853,0.21029636,0.19351433,0.21251348,0.16057348,0.18527889,0.38553485,0.37070993,0.16296607,0.22225644,0.17824045,0.2062976,0.2194139,0.1638525,0.2121646,0.17124179,0.21044438,0.20545599,0.12250509,0.19103056,0.20497061,0.11150017,0.20104928,0.22897738,0.19568844,0.2256708,0.2502049,0.2178691,0.21359855,0.21877727,0.2288721,0.22497553,0.15936862,0.30631444,0.21758465,0.24142228,0.19433811,0.2694901,0.1091398,0.11215493,0.18024105,0.30950144,0.19828647,0.17907551,0.18962176,0.33459792,0.18642469,0.1892671,0.25552282,0.2322074,0.3088571,0.3226701,0.2106131,0.21728063,0.24844617,0.2767418,0.19883712,0.16081771,0.20341507,0.20676465,0.26395145,0.21983182,0.20131503,0.20567566,0.20798063,0.20281212,0.22390369,0.20134267,0.19363576,0.2555462,0.21050635,0.20584457,0.14872009,0.22505182,0.24640502,0.20689912,0.12155031,0.3003837,0.11692563,0.30924657,0.23424877,0.30105326,0.25896856,0.2561367,0.16939245,0.24196635,0.16515698,0.18404923,0.19107266,0.21432087,0.26358238,0.1785641,0.27997676,0.11811466,0.25567323,0.25430927,0.28433576,0.2205909,0.22722343,0.25616777,0.2539452,0.26375666,0.16292879,0.15414515,0.23464428,0.21279417,0.19670878,0.18422279,0.12637086,0.17314604,0.18519032,0.13364862,0.21062647,0.21714734,0.17368217,0.16274458,0.18205824,0.17130144,0.22590882,0.21702975,0.1519425,0.14407396,0.16546306,0.2615029,0.22670072,0.17794353,0.20494725,0.15902212,0.2264907,0.11168218,0.19048154,0.25292808,0.18356112,0.09766625,0.2216917,0.18134852,0.18504153,0.13017926,0.17310905,0.17372082
1476.5321,0.1802287,0.33655834,0.32061282,0.19016168,0.27472383,0.2343721,0.22161354,0.2089478,0.26556584,0.34255493,0.22397074,0.11804281,0.2191331,0.116072536,0.25450954,0.13977356,0.2678127,0.22543019,0.2274719,0.19847462,0.1908063,0.20928173,0.21533744,0.2051441,0.2234647,0.20803986,0.16647372,0.24394041,0.19416071,0.22664188,0.19989488,0.20301089,0.23376374,0.23310418,0.1366347,0.22248639,0.1900375,0.21394284,0.19560799,0.21494406,0.16203515,0.1830644,0.3887737,0.37603262,0.16282374,0.22570626,0.17953134,0.21278073,0.21950687,0.16563033,0.21146521,0.16967586,0.21275963,0.20726319,0.124137856,0.19076715,0.20662855,0.114643216,0.20442648,0.23459485,0.19343787,0.23141125,0.25671998,0.22532192,0.2150218,0.22090971,0.22942543,0.2249641,0.16057314,0.3049501,0.21534584,0.24361235,0.19588734,0.2639579,0.11499691,0.116711676,0.18113084,0.31075627,0.20159245,0.18134597,0.19362186,0.34114265,0.18637523,0.19290824,0.25569543,0.2368112,0.31104922,0.32664052,0.20883957,0.22169062,0.2529789,0.27612752,0.19739775,0.16277248,0.20843248,0.20937188,0.26928225,0.21660334,0.20090856,0.20352028,0.20796952,0.20383964,0.22476463,0.2029892,0.1975663,0.25731668,0.20979282,0.20700534,0.14892721,0.22650856,0.2502476,0.20456026,0.121412486,0.30100298,0.117760085,0.31251478,0.23443829,0.30420458,0.26123855,0.25777188,0.16862904,0.24369004,0.16643877,0.1827227,0.1899355,0.21534199,0.26255122,0.18142545,0.27711233,0.12144465,0.25317267,0.25146088,0.28123412,0.21940202,0.22500739,0.25905237,0.25760105,0.2627567,0.162593,0.15319857,0.23600265,0.2140307,0.20352542,0.1812583,0.1248573,0.17775056,0.18711327,0.13560168,0.20626043,0.21690379,0.17316243,0.16026787,0.18107551,0.169008,0.2197477,0.2136893,0.15319078,0.14038529,0.16535595,0.26570025,0.22329707,0.1768504,0.20099168,0.16175969,0.22850186,0.109632075,0.1911052,0.24750039,0.1808772,0.097440675,0.21609159,0.17543435,0.18557091,0.12727652,0.17315169,0.16946793
1483.9796,0.18181482,0.34015295,0.32181674,0.19459319,0.28056958,0.23650946,0.22668107,0.20854934,0.26703233,0.34856585,0.22738083,0.12193704,0.2237043,0.11993924,0.26008978,0.14292826,0.27458075,0.23023878,0.23129033,0.20149241,0.19300933,0.21026468,0.21571474,0.21084905,0.22685362,0.21217713,0.1697182,0.24479419,0.19694497,0.23024413,0.20445266,0.20480864,0.23618491,0.23528494,0.14244641,0.22502188,0.19509763,0.21765703,0.19998662,0.21844222,0.16489398,0.18759738,0.39474183,0.37903875,0.16928759,0.22864754,0.18418314,0.2140594,0.2229003,0.17062159,0.21475628,0.17302209,0.21239787,0.21155418,0.12813248,0.19256464,0.20986132,0.11678557,0.20557399,0.23939124,0.19632739,0.23991506,0.25630176,0.22939041,0.21738334,0.22495149,0.2318406,0.22749557,0.16469884,0.31135193,0.22291219,0.24842606,0.19916996,0.26890153,0.11891551,0.12414584,0.18400198,0.3146754,0.20605318,0.18492244,0.19521366,0.34070665,0.19141842,0.19614695,0.25550738,0.23957978,0.31805283,0.33276463,0.21161506,0.22687492,0.2535986,0.28141767,0.1991724,0.16657275,0.21282208,0.20929815,0.27215326,0.21859786,0.20393032,0.20727554,0.20873736,0.20832944,0.22533914,0.2050257,0.19945394,0.26023078,0.21412502,0.2093663,0.15020485,0.22750647,0.2535524,0.20889327,0.12196257,0.30678934,0.121589474,0.3168539,0.23641582,0.30760494,0.26129067,0.26017427,0.17229056,0.24627243,0.17200156,0.18787992,0.19039904,0.21773131,0.26575285,0.18554819,0.28281552,0.12461428,0.25671425,0.2591142,0.28777966,0.22289672,0.22853017,0.26433817,0.2622114,0.26544517,0.16690668,0.15862897,0.23934194,0.21677159,0.20627744,0.18625236,0.13211656,0.18304898,0.18959832,0.13775514,0.20991573,0.21780807,0.17657012,0.1623913,0.18422139,0.17322935,0.22615688,0.21808776,0.157376,0.14165743,0.16699377,0.27196565,0.22730197,0.18015741,0.2045334,0.16450687,0.23274712,0.11225827,0.19200431,0.2535682,0.1838638,0.10237597,0.2212528,0.18030396,0.18905699,0.13294545,0.17127754,0.17068076
1491.4261,0.19351971,0.35441115,0.3345987,0.20671134,0.28991187,0.24772787,0.23706777,0.22003531,0.2811169,0.3633336,0.24011825,0.13017918,0.2331704,0.1263173,0.27306166,0.15115221,0.288307,0.24022423,0.24223989,0.21379738,0.20140949,0.22241697,0.22954473,0.22189963,0.23985925,0.22601141,0.18171948,0.2597058,0.20718586,0.24358271,0.21771054,0.2153103,0.24602851,0.24441333,0.14989015,0.23877974,0.20606695,0.2288608,0.20709792,0.22960043,0.17405432,0.19989815,0.4050785,0.39471787,0.17800921,0.24227685,0.19463456,0.22578813,0.23224738,0.18119735,0.22747147,0.18640243,0.22215015,0.22176331,0.13414092,0.20065716,0.22231354,0.12286171,0.21768129,0.25233176,0.20666693,0.25160372,0.26878262,0.2453474,0.23068061,0.2357312,0.24358395,0.23702578,0.17662714,0.32192695,0.23110412,0.26004007,0.20819682,0.27884898,0.1285563,0.13374868,0.19513512,0.32959527,0.21465339,0.19474827,0.20669217,0.35321167,0.20083922,0.20499752,0.26474884,0.25181523,0.32958165,0.34447592,0.21870738,0.23935616,0.26538566,0.2929528,0.20709871,0.17525953,0.22419962,0.21885286,0.2835052,0.22719866,0.21195368,0.21604933,0.21759926,0.21933056,0.23436332,0.21592616,0.20865129,0.2715648,0.22199106,0.21731047,0.1583303,0.23633209,0.2666943,0.21663114,0.1279937,0.3182036,0.12757729,0.3291696,0.2447185,0.31785178,0.27263743,0.26912636,0.17843151,0.2578152,0.18131122,0.19369984,0.20225546,0.2268362,0.273292,0.19670224,0.29342002,0.13505407,0.26429552,0.2683481,0.29779914,0.23160261,0.2363951,0.27498084,0.27531847,0.27555403,0.17271121,0.16262141,0.25055712,0.23114295,0.21863483,0.19521731,0.14038977,0.1929967,0.19961146,0.14415245,0.21565367,0.2246348,0.18243082,0.1718859,0.19526574,0.18348332,0.2344568,0.22784722,0.1646341,0.14793277,0.17758083,0.28422663,0.24157116,0.1905688,0.21784873,0.17459592,0.24638182,0.118093506,0.20235416,0.2612002,0.1913057,0.10689346,0.22759348,0.19168705,0.20033945,0.13982655,0.1796623,0.17844008
1498.8727,0.20025158,0.36047348,0.34118,0.21451618,0.29408053,0.25393978,0.24199712,0.22771244,0.28655592,0.36755252,0.24649712,0.1407238,0.24014026,0.13210914,0.2830267,0.15679103,0.2950015,0.24632932,0.24999106,0.22040962,0.20797247,0.23033677,0.23598114,0.23094076,0.2468872,0.23338784,0.18974648,0.26672444,0.21532476,0.2523303,0.22556105,0.22218497,0.25240055,0.2501671,0.15661918,0.24509749,0.21204598,0.2371993,0.21412973,0.23594032,0.18112093,0.20564605,0.40912732,0.3994745,0.18673794,0.25051117,0.20317803,0.23376662,0.23785792,0.18849719,0.23488966,0.19469613,0.22578023,0.22838184,0.14056018,0.20549832,0.23291965,0.12782525,0.22421388,0.26045606,0.21483128,0.26043478,0.27494,0.25184786,0.23669812,0.24309579,0.25103176,0.24407779,0.18476105,0.3287117,0.2367946,0.26647794,0.2155011,0.2894219,0.13647367,0.14035107,0.20184442,0.33587065,0.22047691,0.20281552,0.21393567,0.35898107,0.20780714,0.21218637,0.2695483,0.25912952,0.3322674,0.3476099,0.22232682,0.24606189,0.27184555,0.29797733,0.21231791,0.17865524,0.22805531,0.22352143,0.28927672,0.23139296,0.21596886,0.22004528,0.22232889,0.22602609,0.23882043,0.22236805,0.21287178,0.27735224,0.2255356,0.22102395,0.16278096,0.24082665,0.27347493,0.2236691,0.13354269,0.3254562,0.13109359,0.33726352,0.25150284,0.32369184,0.27656013,0.27541867,0.18339108,0.26262513,0.1893078,0.19843566,0.2095624,0.23185621,0.28255597,0.20625032,0.29983652,0.14292464,0.26951048,0.27336666,0.30577326,0.2363352,0.24077964,0.28276414,0.2820459,0.2789624,0.17821637,0.16729788,0.25691995,0.2393386,0.22520415,0.20281596,0.1454693,0.1994195,0.20737642,0.15065442,0.22211279,0.22704165,0.18887307,0.17859693,0.20099825,0.19197597,0.24003695,0.2332173,0.17079388,0.15198845,0.18296863,0.29341617,0.24778917,0.1987582,0.22739851,0.17877986,0.25370368,0.12388553,0.20906045,0.26506454,0.19786236,0.1142149,0.23520409,0.1996911,0.20559168,0.1448804,0.18671128,0.18481635
1506.3192,0.20595193,0.36375737,0.34273902,0.21901403,0.2969112,0.25708863,0.2450908,0.23204216,0.2888319,0.37076214,0.25021303,0.14544429,0.24364337,0.1377046,0.28678232,0.16144566,0.2987202,0.25109005,0.25302535,0.22431578,0.21054842,0.23349014,0.2410752,0.23626548,0.25221035,0.23980303,0.19409141,0.2695832,0.21997654,0.2565476,0.23128706,0.22791886,0.25616422,0.25489938,0.16210881,0.25025773,0.21580178,0.24254581,0.21622743,0.24072324,0.18569952,0.21057229,0.4092167,0.40011212,0.1911353,0.2547149,0.20893763,0.23701838,0.23990674,0.19244736,0.23977882,0.19906135,0.22841424,0.23311083,0.14400433,0.20903009,0.23825699,0.13216677,0.2285581,0.26539698,0.21909575,0.26505896,0.27844134,0.25701228,0.24015811,0.24666078,0.25493315,0.24905075,0.18983893,0.3309781,0.24236612,0.26942796,0.21751706,0.29255527,0.14335214,0.1469129,0.20624144,0.3378617,0.22381021,0.20828362,0.21943024,0.3595137,0.21222931,0.21643166,0.27146128,0.264046,0.33290878,0.34640852,0.22539957,0.251094,0.27637237,0.30029663,0.2144762,0.18238533,0.23372088,0.22503614,0.29317302,0.2342158,0.21966597,0.22260772,0.22456644,0.23095523,0.24110533,0.22734964,0.21578719,0.28137875,0.22849973,0.22336051,0.16608025,0.2443977,0.27644575,0.2285159,0.13655202,0.32841864,0.13546672,0.33785096,0.2539586,0.3262994,0.27936587,0.27763298,0.18611291,0.2652263,0.1944356,0.20034151,0.21302502,0.23503484,0.28694347,0.21144708,0.30374485,0.1493868,0.27011004,0.2747028,0.30692795,0.23671488,0.24256048,0.2859978,0.28794813,0.28049394,0.18367307,0.17090453,0.2619036,0.24510321,0.23030563,0.2077715,0.15046194,0.20499478,0.21158615,0.15531187,0.2238684,0.22864962,0.19255824,0.18421157,0.20734818,0.19688731,0.24362971,0.23738813,0.17498596,0.15663964,0.18632789,0.297477,0.252669,0.20422621,0.23358269,0.18254825,0.26003778,0.12808327,0.21286948,0.26726368,0.20095304,0.118523024,0.23719282,0.20485078,0.21314596,0.15197167,0.19019109,0.1894231
1513.7649,0.2117007,0.36875632,0.34668154,0.225015,0.30013302,0.26243943,0.24952985,0.23711415,0.29259405,0.37602618,0.25449145,0.1516296,0.24952684,0.14331037,0.29128975,0.1647349,0.30465376,0.25518504,0.25773168,0.22937414,0.2153109,0.24015385,0.24562193,0.24187054,0.25731066,0.24606633,0.19939175,0.27470475,0.22479708,0.26248562,0.23674175,0.23248331,0.2615933,0.259569,0.1673425,0.25645617,0.22067705,0.24900737,0.22221461,0.24643868,0.19037552,0.21716174,0.41189444,0.40293214,0.19794782,0.2606818,0.21534884,0.24221623,0.24368405,0.19880462,0.24503122,0.20531826,0.23119903,0.23767403,0.14836755,0.2119416,0.24515031,0.1366514,0.23483618,0.27096775,0.22474886,0.27009872,0.28293034,0.26260337,0.24606435,0.2518288,0.2617247,0.25542328,0.19584796,0.3370831,0.24839135,0.27345803,0.22244482,0.29833758,0.15167761,0.1533456,0.21150446,0.344209,0.22744805,0.2145132,0.2255178,0.3605662,0.21880539,0.2222768,0.2731039,0.2689472,0.33480084,0.34923306,0.22723283,0.25682476,0.28197494,0.30470133,0.21826698,0.1867448,0.23802957,0.2288556,0.2981773,0.23865192,0.22252439,0.2258977,0.227008,0.23755287,0.24476075,0.23325542,0.21982442,0.2871322,0.23216198,0.2283118,0.16961253,0.24702427,0.28152812,0.23336597,0.14141294,0.3329167,0.1388433,0.34294567,0.25922504,0.3308982,0.28317896,0.28095922,0.18996772,0.26983082,0.19961561,0.20464483,0.21849345,0.24048693,0.2925727,0.2187461,0.30946803,0.15562381,0.27234954,0.27653706,0.30985463,0.24015762,0.2451536,0.2926786,0.29290456,0.2817165,0.1900684,0.17503417,0.26671216,0.252247,0.23739092,0.21373111,0.15565155,0.2102957,0.21665949,0.16064486,0.22625972,0.23068205,0.19609343,0.1882318,0.21271995,0.2034506,0.24803078,0.2425585,0.1793364,0.15967672,0.1902273,0.3034696,0.25883928,0.21021034,0.23923545,0.18607613,0.26578978,0.13284606,0.21625388,0.2691546,0.20473917,0.123316646,0.23921032,0.21013689,0.21766604,0.15645942,0.19482976,0.19406338
1521.2104,0.21792656,0.374703,0.35123682,0.23141982,0.3052197,0.2668295,0.2547901,0.24128903,0.29679415,0.38187414,0.25973943,0.15912874,0.25417274,0.14936148,0.29726645,0.16963331,0.31034154,0.26012227,0.26221165,0.2337723,0.21806155,0.24394943,0.25160348,0.24819379,0.26345912,0.25366557,0.2049995,0.27976316,0.23148887,0.2685575,0.24188037,0.23768282,0.2666773,0.26484314,0.17413233,0.2621085,0.22637866,0.25575185,0.22527483,0.251342,0.19542232,0.22283423,0.4142468,0.40511996,0.20529084,0.2657407,0.22113457,0.24831952,0.24771248,0.20423438,0.25003275,0.21190587,0.23489243,0.24395606,0.15306796,0.21511783,0.25034416,0.14007737,0.23926903,0.27719605,0.22942112,0.2768176,0.28761908,0.26910394,0.2509869,0.25690788,0.2670601,0.2601988,0.20223516,0.34129006,0.25350097,0.27903286,0.22649916,0.30370378,0.15862206,0.16104801,0.21892539,0.3472462,0.23202148,0.21842471,0.23174028,0.36397183,0.2236457,0.22690819,0.27480927,0.27473336,0.33645535,0.3497195,0.23118432,0.26216048,0.28784174,0.30756918,0.22154859,0.190615,0.24308856,0.23179647,0.3044529,0.24125575,0.22659592,0.22808503,0.23051517,0.24218026,0.2477708,0.23945811,0.22371075,0.29315433,0.23594354,0.23117442,0.17444691,0.24992207,0.2870575,0.23775405,0.1453299,0.3371211,0.14321235,0.34706214,0.26221943,0.33507514,0.28649077,0.285213,0.19465034,0.27301782,0.20557658,0.20719446,0.22357856,0.24624917,0.29718167,0.22567436,0.3145264,0.16181418,0.273704,0.27816594,0.31165412,0.2423348,0.24645385,0.29869056,0.29844567,0.28473243,0.19598955,0.1793156,0.27132916,0.25861567,0.24465652,0.21945739,0.16085632,0.21676543,0.22082342,0.1634804,0.22667055,0.23212433,0.20089272,0.19380459,0.2179463,0.20796037,0.2526327,0.245931,0.18361917,0.16286106,0.19288784,0.31011075,0.2657678,0.21662958,0.24648018,0.19128978,0.27141222,0.13865912,0.21955556,0.27179965,0.20705378,0.12785871,0.24105284,0.21530487,0.22251564,0.16230117,0.19910781,0.19837539
1528.655,0.22395022,0.3790187,0.35254678,0.23553152,0.30707493,0.27025086,0.25722882,0.24488139,0.29826346,0.3852435,0.26248038,0.1643923,0.25803727,0.15396328,0.30115736,0.17397238,0.3136222,0.26493835,0.26500383,0.23865055,0.2211958,0.24884598,0.25523296,0.25264123,0.26685393,0.2585102,0.20992382,0.2831843,0.23586911,0.27319533,0.24733968,0.24209878,0.27047238,0.2685841,0.17990263,0.26581088,0.23029742,0.261337,0.22829972,0.25615177,0.20055991,0.22752143,0.41454905,0.4062285,0.21044737,0.27078426,0.22617126,0.25269428,0.25003427,0.20984802,0.25506413,0.21703368,0.23755948,0.24762152,0.1568075,0.21854757,0.2549557,0.14373627,0.24378899,0.28186375,0.23431772,0.28059095,0.2922997,0.27283403,0.25459066,0.2617189,0.27181134,0.26540485,0.2071534,0.343202,0.2584251,0.28226334,0.22940712,0.30732885,0.16518632,0.16681018,0.22310652,0.35158738,0.23414886,0.2227437,0.23582368,0.3639841,0.2291065,0.2312732,0.2765223,0.27862975,0.33790636,0.3505339,0.2325909,0.26728478,0.29257125,0.30977684,0.22406481,0.19373377,0.24813192,0.23454411,0.30792367,0.24408251,0.22787377,0.23117796,0.23268571,0.24819118,0.25051826,0.24389802,0.22671063,0.29746002,0.23895353,0.23386446,0.17774718,0.25261647,0.2895485,0.24185997,0.14924903,0.34124616,0.14641364,0.3505258,0.2644868,0.33987722,0.28915522,0.2871666,0.1971031,0.27570152,0.21018243,0.21031374,0.2283854,0.25089455,0.30082384,0.23131856,0.31750476,0.16852675,0.27487662,0.28007615,0.3137185,0.24400868,0.24880682,0.3022183,0.3026967,0.28579125,0.20038903,0.18189797,0.27604952,0.26417437,0.24935022,0.22444922,0.1650044,0.22195667,0.22461422,0.16891082,0.22912961,0.23265792,0.20351417,0.19816692,0.22310176,0.21420887,0.25538096,0.25001326,0.18755347,0.16483814,0.19605522,0.31481552,0.27116242,0.22201683,0.2502293,0.19556746,0.27450073,0.14355709,0.22089466,0.27291906,0.20952916,0.131551,0.24387442,0.21918821,0.22885492,0.16709536,0.20283861,0.2026888
1536.1007,0.22811641,0.381617,0.3562516,0.23961866,0.3093136,0.27283227,0.25978348,0.24929136,0.3004227,0.38664865,0.264685,0.16951722,0.26112568,0.15827271,0.30348772,0.17721182,0.3171543,0.2672702,0.26693377,0.24167112,0.22374935,0.25122535,0.25796416,0.25647265,0.27021563,0.26389948,0.21378516,0.286015,0.23809694,0.27585462,0.25103706,0.2459116,0.27327663,0.27217907,0.18468818,0.2691138,0.23296782,0.26528597,0.23091304,0.26000974,0.20341292,0.23199609,0.41417864,0.40589708,0.21514688,0.2735431,0.23020501,0.25533986,0.2526625,0.21399467,0.25883687,0.22176996,0.23993412,0.25187626,0.15982859,0.22075489,0.25962657,0.14701788,0.2472903,0.28519332,0.23656169,0.28460783,0.2945859,0.27731735,0.2581094,0.26392943,0.27502516,0.26884544,0.21211421,0.34661883,0.2617145,0.28624094,0.23098353,0.309838,0.1721888,0.17243935,0.22799706,0.3543,0.2371543,0.22635633,0.23973553,0.36430478,0.2335414,0.23398505,0.2780671,0.28237668,0.33736157,0.34995854,0.23463091,0.27099162,0.29497156,0.31211185,0.22591765,0.19760233,0.25151306,0.23670739,0.31066078,0.24653167,0.2297142,0.23309119,0.23495075,0.2522643,0.2522415,0.24806911,0.2291731,0.30245575,0.24042246,0.23659617,0.18034236,0.254996,0.2927318,0.2461729,0.15310429,0.34350047,0.15013812,0.35267973,0.26674742,0.34039485,0.29179597,0.2896951,0.19899243,0.2783343,0.21437825,0.21121147,0.23242989,0.25419432,0.30384436,0.23590162,0.32118648,0.17326824,0.27452418,0.2806335,0.31465948,0.24485998,0.25004134,0.3064307,0.30636075,0.28656414,0.20441154,0.18594532,0.27964827,0.26869586,0.25386104,0.22839676,0.16905758,0.22616081,0.22796261,0.17193055,0.2302391,0.23386306,0.20708738,0.20213501,0.22728236,0.21728611,0.2580531,0.25316828,0.19056754,0.16759174,0.19781819,0.31892723,0.2740042,0.2268924,0.2545948,0.19841848,0.277861,0.14689256,0.22272278,0.2731616,0.21123554,0.13506721,0.24433771,0.2224148,0.23294196,0.17156081,0.20684092,0.20521201
1543.5454,0.23353194,0.3851815,0.3582985,0.24455108,0.3117417,0.27637738,0.26337892,0.25153434,0.3038516,0.3913037,0.26903588,0.17488748,0.26543322,0.16314875,0.30754495,0.18083195,0.31955907,0.27201742,0.27033836,0.2467234,0.22692065,0.25595537,0.26364172,0.26050943,0.2737691,0.27039418,0.21816386,0.28905925,0.24318789,0.27907714,0.2548757,0.2499119,0.2770953,0.2758292,0.18946229,0.27332887,0.23669176,0.27025008,0.23346363,0.26441178,0.20764643,0.2370832,0.4160153,0.40802383,0.21957012,0.2775044,0.23482814,0.25991324,0.25464326,0.21754502,0.2629003,0.22639455,0.24203871,0.2568007,0.16226801,0.22433323,0.26395908,0.15068625,0.25200436,0.28873044,0.24112628,0.28903934,0.2981289,0.28140712,0.26186737,0.26806322,0.2794149,0.27231258,0.21760264,0.34944427,0.26632607,0.2891999,0.23443782,0.3138679,0.17870595,0.17858066,0.23275778,0.35729662,0.23902753,0.23077166,0.24570552,0.36589158,0.23759757,0.23785776,0.27945697,0.28590482,0.33950132,0.3517154,0.23758037,0.2757345,0.30011952,0.31324944,0.22894788,0.20066711,0.25679094,0.24051325,0.31540957,0.24872461,0.23346354,0.23530704,0.2378082,0.256655,0.25424564,0.25254694,0.23173678,0.30480996,0.24436241,0.23928279,0.18408066,0.25739223,0.29675594,0.24974228,0.15655926,0.3467959,0.1540166,0.35617772,0.2688474,0.34385008,0.2941661,0.2925255,0.2024962,0.28159934,0.21882626,0.2141423,0.23598878,0.25816804,0.30751136,0.24152018,0.3235699,0.17963943,0.27569002,0.28126827,0.3163297,0.24654213,0.25234652,0.30968025,0.30976063,0.28666666,0.20897578,0.18995154,0.28381217,0.2737102,0.25961268,0.2323515,0.1741537,0.23215923,0.23228239,0.17630975,0.2317965,0.23415203,0.20939156,0.20596746,0.23123136,0.22204158,0.261685,0.25696656,0.1937542,0.16886541,0.20016326,0.32322225,0.27842614,0.2312205,0.25850725,0.20253032,0.28181452,0.15159073,0.22462596,0.27341285,0.21304299,0.1394768,0.24591798,0.2263655,0.23816414,0.1763741,0.21072541,0.20950714
