Wavelength (nm),Point 1,Point 2,Point 3,Point 4,Point 5,Point 6,Point 7,Point 8,Point 9,Point 10,Point 11,Point 12,Point 13,Point 14,Point 15,Point 16,Point 17,Point 18,Point 19,Point 20,Point 21,Point 22,Point 23,Point 24,Point 25,Point 26,Point 27,Point 28,Point 29,Point 30,Point 31,Point 32,Point 33,Point 34,Point 35,Point 36,Point 37,Point 38,Point 39,Point 40,Point 41,Point 42,Point 43,Point 44,Point 45,Point 46,Point 47,Point 48,Point 49,Point 50,Point 51,Point 52,Point 53,Point 54,Point 55,Point 56,Point 57,Point 58,Point 59,Point 60,Point 61,Point 62,Point 63,Point 64,Point 65,Point 66,Point 67,Point 68,Point 69,Point 70,Point 71,Point 72,Point 73,Point 74,Point 75,Point 76,Point 77,Point 78,Point 79,Point 80,Point 81,Point 82,Point 83,Point 84,Point 85,Point 86,Point 87,Point 88,Point 89,Point 90,Point 91,Point 92,Point 93,Point 94,Point 95,Point 96,Point 97,Point 98,Point 99,Point 100,Point 101,Point 102,Point 103,Point 104,Point 105,Point 106,Point 107,Point 108,Point 109,Point 110,Point 111,Point 112,Point 113,Point 114,Point 115,Point 116,Point 117,Point 118,Point 119,Point 120,Point 121,Point 122,Point 123,Point 124,Point 125,Point 126,Point 127,Point 128
909.82886,0.31208512,0.39300063,0.39008263,0.3326257,0.36618045,0.37345958,0.36945215,0.49054784,0.5773842,0.40610582,0.4240378,0.41204286,0.39108258,0.32567772,0.42850795,0.28918335,0.43803287,0.21875405,0.21978715,0.22760975,0.41956815,0.44530818,0.4581661,0.35544068,0.35487226,0.4567881,0.4227926,0.4339487,0.1738125,0.39111057,0.6000423,0.50142825,0.31079298,0.55707514,0.53199565,0.38560316,0.3048017,0.36837977,0.426153,0.41307703,0.2458162,0.24251337,0.4470592,0.42085004,0.30922195,0.37590924,0.32228464,0.56445664,0.40148136,0.4268326,0.37290254,0.53339547,0.3507061,0.36654863,0.45929143,0.47646466,0.4676564,0.4327383,0.43199962,0.47248536,0.59117275,0.6137424,0.44154415,0.35578793,0.33641955,0.26560166,0.33732882,0.3734375,0.40580484,0.33341244,0.29672572,0.3345487,0.28237388,0.28991583,0.41476893,0.27661818,0.34238443,0.39345407,0.43945548,0.48871297,0.44318798,0.4309519,0.4309519,0.4438817,0.43672583,0.38003397,0.5237764,0.5237764,0.4553667,0.38809922,0.39443973,0.41157776,0.4240505,0.25103733,0.3912704,0.38597405,0.40713558,0.44695804,0.43832707,0.46755406,0.37777898,0.37588224,0.44422102,0.3265441,0.3873744,0.38245887,0.35699502,0.3979376,0.34626472,0.41511256,0.40338907,0.3913651,0.35731563,0.3456063,0.3556629,0.32674813,0.2800375,0.3755334,0.2796523,0.3363041,0.36201236,0.3006803,0.3860233,0.38434535,0.41789433,0.41306233,0.40264422,0.40255478
917.2913,0.31324977,0.3947752,0.39156207,0.3335163,0.3675916,0.37452614,0.37013322,0.49037626,0.57658714,0.40560547,0.42468324,0.41272482,0.39031985,0.32572678,0.42873344,0.2907972,0.43815205,0.2194636,0.2208009,0.2285579,0.41960606,0.44577107,0.4577735,0.35807452,0.35775268,0.45660582,0.42419133,0.43411338,0.17468065,0.39187893,0.5991132,0.50098664,0.3118603,0.55638,0.53154564,0.38632435,0.30674416,0.36895445,0.4265638,0.4138349,0.24692015,0.24329345,0.44735217,0.4213737,0.31097934,0.37610877,0.3232091,0.56774366,0.40207276,0.4275757,0.37364638,0.5371782,0.35193753,0.36641887,0.4597732,0.47664222,0.4678814,0.43280154,0.43253258,0.47327068,0.5902298,0.61251175,0.44168174,0.35834068,0.33876836,0.2669214,0.33916906,0.37581834,0.40358964,0.33528653,0.29770166,0.3332613,0.28374308,0.29134515,0.41713148,0.2778962,0.34429657,0.39518446,0.43970424,0.48812735,0.44340464,0.4311174,0.4311174,0.4438595,0.4367604,0.3830344,0.52315265,0.52315265,0.45480174,0.39062232,0.3964863,0.41331488,0.42593157,0.25159717,0.39399815,0.38829574,0.4087121,0.4484401,0.43951967,0.4684802,0.37954912,0.37752715,0.4454006,0.32869706,0.38903436,0.3844179,0.35862347,0.39954847,0.3479101,0.41699487,0.405476,0.39359814,0.35890922,0.34723568,0.35718197,0.327511,0.28114694,0.3774927,0.2796647,0.33660546,0.36368495,0.30209854,0.38670656,0.38567373,0.41936123,0.41427028,0.4039598,0.40384388
924.7538,0.3147074,0.3962602,0.39287713,0.3341428,0.36873123,0.37527466,0.3705789,0.48952928,0.57453126,0.40387544,0.42505673,0.41312903,0.38836738,0.32514194,0.42857325,0.29246852,0.43789423,0.22021878,0.22186555,0.22958995,0.41922405,0.44586727,0.45690727,0.36091533,0.3608447,0.45602238,0.4249217,0.43395334,0.17557481,0.3924567,0.59662265,0.50007826,0.31267536,0.5546786,0.5303243,0.38674033,0.30875185,0.36930808,0.4266426,0.4142251,0.2480686,0.24421763,0.4473546,0.42163792,0.3127264,0.37604797,0.32380658,0.5712845,0.40245795,0.42801014,0.37411729,0.5413409,0.35299236,0.36580065,0.45988527,0.47625694,0.46758085,0.43250173,0.43271205,0.4735919,0.5884491,0.61053544,0.44128698,0.36106038,0.34122318,0.26831573,0.34103245,0.3784157,0.3996075,0.33720002,0.29828638,0.33102402,0.28517833,0.2928392,0.4198198,0.2791936,0.3460801,0.39649308,0.4391565,0.486471,0.44269282,0.43044168,0.43044168,0.44315186,0.436024,0.3858839,0.5209636,0.5209636,0.45326477,0.39289308,0.39825904,0.4148565,0.42744464,0.25166798,0.39674783,0.39045647,0.41002238,0.449589,0.44036788,0.46886656,0.38116866,0.3789493,0.44631478,0.3307068,0.39039105,0.3862294,0.359974,0.4007533,0.3492847,0.41846344,0.40732306,0.39554897,0.35992625,0.3486836,0.3584347,0.32770392,0.28198186,0.3792194,0.27896369,0.3360864,0.3651498,0.30321008,0.38680008,0.38666296,0.42042893,0.41510326,0.40490863,0.40490505
932.21625,0.31547302,0.39520755,0.39182976,0.33201033,0.36789885,0.3739815,0.36779577,0.4840054,0.5664422,0.39625,0.4230683,0.41144514,0.3797634,0.3200597,0.42560074,0.29374096,0.43420872,0.22081587,0.22277905,0.23040257,0.41524872,0.44263124,0.451656,0.3629467,0.3631023,0.45114607,0.42253986,0.4298977,0.17633268,0.39024815,0.5883559,0.4944655,0.31160387,0.5476412,0.52438766,0.3847789,0.31021813,0.36725235,0.42364794,0.41292375,0.2489039,0.24484457,0.44410467,0.4186866,0.31383738,0.37345976,0.32205224,0.5725509,0.40018177,0.42485702,0.3722122,0.5433755,0.35244727,0.36195207,0.4561905,0.47250912,0.46285117,0.42872554,0.4304294,0.47036812,0.57962614,0.6012305,0.43584144,0.36303917,0.34304914,0.2692196,0.34223738,0.3800616,0.3867923,0.33841118,0.29649994,0.32288468,0.28615427,0.2939147,0.42143157,0.28017026,0.34535256,0.39547786,0.43490022,0.47854507,0.438037,0.42588556,0.42588556,0.4373243,0.4303686,0.3873226,0.51152146,0.51152146,0.44649175,0.39276102,0.39869758,0.41441706,0.42733935,0.24962181,0.398611,0.39019373,0.40939054,0.4481814,0.43838835,0.4647524,0.37959778,0.3773401,0.4436745,0.3316834,0.38954696,0.38613266,0.35965297,0.39969146,0.3488241,0.41783997,0.40740186,0.39534667,0.35936508,0.3473672,0.3576439,0.325533,0.28110254,0.37925753,0.2746298,0.33218685,0.36446184,0.3019736,0.38394538,0.3854799,0.41896465,0.41354343,0.40352002,0.40333197
939.6788,0.3165828,0.39357218,0.39042017,0.32945994,0.36662728,0.37209594,0.3645951,0.47711042,0.5559949,0.3873441,0.42014033,0.4087371,0.37045878,0.3148471,0.4215531,0.29536277,0.42932114,0.22162627,0.22389421,0.23146744,0.4105257,0.43813616,0.44563317,0.36542395,0.36582005,0.44514117,0.4192395,0.4257372,0.1773137,0.3876206,0.5772065,0.48756948,0.30981302,0.5383568,0.51662374,0.3818924,0.3121169,0.36460578,0.41983235,0.4101908,0.25008053,0.2457226,0.44017926,0.41539752,0.31542012,0.3699397,0.31962433,0.5756979,0.39728993,0.42141223,0.36990702,0.5470118,0.35102722,0.35740787,0.45132014,0.46743393,0.45731223,0.42415673,0.42684788,0.46585235,0.5700293,0.5906283,0.429289,0.36558288,0.3453803,0.27050343,0.34399903,0.38236132,0.37355697,0.34015745,0.2940517,0.3142589,0.28768733,0.29553974,0.42372957,0.28159606,0.34476766,0.39359903,0.42885292,0.46874613,0.4313541,0.41938728,0.41938728,0.4302619,0.42337954,0.3879352,0.5004596,0.5004596,0.43792054,0.39258534,0.39808625,0.41304502,0.42594615,0.24682531,0.40130717,0.3899605,0.4079894,0.44589087,0.4351864,0.46033385,0.3782442,0.37567407,0.440532,0.33207574,0.3880605,0.38562462,0.35823166,0.39772302,0.34782854,0.41597012,0.40639463,0.3946963,0.35747305,0.34624064,0.35633457,0.32245818,0.2799716,0.37869063,0.26999652,0.32750326,0.36340675,0.30093747,0.37989664,0.38326058,0.4166132,0.41083062,0.4012258,0.40124887
947.14026,0.31825915,0.39202082,0.3894627,0.32758173,0.36561885,0.37043464,0.36213067,0.4704817,0.54540277,0.37907985,0.4172608,0.40615168,0.3624426,0.31076518,0.41783014,0.29704207,0.42502835,0.22251825,0.22512023,0.23262882,0.40624645,0.4338678,0.44020712,0.3682755,0.36896303,0.43979287,0.4158174,0.42222553,0.17841797,0.38554245,0.56559294,0.48117262,0.30849645,0.52905226,0.5088598,0.37933874,0.31426775,0.36240342,0.41639575,0.4071784,0.25133398,0.24684297,0.4366216,0.4126697,0.31737652,0.36670852,0.31766212,0.5787631,0.39489087,0.41861156,0.3678984,0.5505605,0.34986976,0.35354173,0.44687372,0.4622367,0.45234346,0.4199143,0.4233422,0.46147066,0.56101394,0.58064973,0.42339355,0.36827686,0.34788963,0.27221188,0.3460814,0.38491887,0.36267763,0.34223193,0.29181242,0.30701047,0.28934368,0.29722595,0.42629865,0.28314903,0.34475207,0.39110327,0.4223534,0.4595674,0.42375594,0.41208568,0.41208568,0.42301467,0.41608697,0.38789037,0.48966166,0.48966166,0.4294693,0.39230138,0.39705184,0.41146672,0.42404145,0.24400252,0.4041649,0.38993695,0.4064316,0.4437111,0.43185845,0.45653608,0.37759465,0.3748073,0.4382142,0.33248174,0.38666385,0.38514763,0.35657996,0.3954921,0.346746,0.41335434,0.40484452,0.39401343,0.35488743,0.34562114,0.35507348,0.31938142,0.2790299,0.37813994,0.26622114,0.32323673,0.36266726,0.30036232,0.3760898,0.38088578,0.41414675,0.40800023,0.39887667,0.39930177
954.6027,0.3197994,0.38851014,0.38706207,0.32426518,0.36316323,0.36716282,0.35795107,0.46052772,0.5300452,0.36717576,0.41241327,0.40171632,0.3510752,0.3046668,0.41191888,0.2987543,0.41836458,0.22347096,0.22638339,0.23381487,0.3996368,0.42698756,0.4321054,0.37099928,0.37201777,0.4317019,0.41029897,0.4166288,0.17954557,0.38176677,0.5487477,0.47151443,0.30591512,0.5152069,0.49706274,0.37503946,0.31634802,0.35849598,0.41084588,0.40197906,0.25260925,0.247979,0.43092933,0.4080713,0.31924608,0.36141607,0.31424722,0.58179194,0.39076728,0.4136129,0.3642695,0.55420506,0.34734502,0.34769967,0.43969613,0.45408893,0.44435242,0.4132287,0.41751176,0.45401832,0.5478433,0.5661406,0.41457406,0.37094852,0.35037422,0.27388957,0.34810692,0.3874125,0.34854534,0.34424666,0.2880755,0.296804,0.29113084,0.29903582,0.42882282,0.28480873,0.34361258,0.38618204,0.4122431,0.44618824,0.41207215,0.4008683,0.4008683,0.41205588,0.405077,0.38620007,0.4741724,0.4741724,0.41702354,0.39053193,0.39402252,0.40774247,0.4196959,0.23938662,0.40700674,0.38847727,0.40286738,0.43924645,0.42579868,0.4500474,0.37557077,0.37251824,0.43380654,0.3316368,0.3833326,0.38295165,0.35291338,0.3910666,0.3438887,0.4081492,0.40101662,0.39159834,0.34987524,0.3436836,0.3521375,0.3142449,0.27681655,0.3759348,0.26083606,0.3167887,0.3604481,0.29874694,0.36993685,0.37630734,0.4093095,0.4026816,0.39425564,0.3953137
962.0643,0.32150897,0.3856093,0.38529778,0.32167748,0.36124253,0.36449206,0.3545407,0.45180687,0.5163168,0.35699803,0.40817583,0.39788735,0.34166992,0.29977545,0.40682048,0.30052805,0.41261724,0.22452243,0.2277398,0.23509774,0.39391875,0.4209281,0.425086,0.3738818,0.3751494,0.42470434,0.4059256,0.41189563,0.18076824,0.3786081,0.5336301,0.46295667,0.30400905,0.5026783,0.48631543,0.37146577,0.3185548,0.35526788,0.40615445,0.3972661,0.25400087,0.24923956,0.42603868,0.40425327,0.32123816,0.35671106,0.31166184,0.5848521,0.38731372,0.40936986,0.3612573,0.5578639,0.34535995,0.3427706,0.4333748,0.44680008,0.43737856,0.40732348,0.4123711,0.44737598,0.5362743,0.5533501,0.40716887,0.37373006,0.35292032,0.27568242,0.35019904,0.39002353,0.3374927,0.34639245,0.28518382,0.28821382,0.29302013,0.30100438,0.43151227,0.28660095,0.3431196,0.38186556,0.40297592,0.43473908,0.4013957,0.3905867,0.3905867,0.40236774,0.39530978,0.3850766,0.46073738,0.46073738,0.40599775,0.3894731,0.39138952,0.4044217,0.4157193,0.23534843,0.4100025,0.38739473,0.39974827,0.43533817,0.42030182,0.44456437,0.3743333,0.3710798,0.43027022,0.33112,0.38046733,0.38122052,0.3497378,0.38719225,0.3414233,0.40339318,0.397494,0.3897691,0.34537554,0.3424778,0.34972265,0.30981907,0.27500284,0.37424487,0.25670493,0.31143773,0.35883012,0.2978452,0.36462262,0.3721824,0.40506372,0.39789453,0.39015296,0.39177632
969.5268,0.32356134,0.3853206,0.38550964,0.32163027,0.36127663,0.36405867,0.35419273,0.44873568,0.51086885,0.353552,0.40694642,0.39681304,0.33886957,0.29891717,0.40518904,0.30250955,0.41093934,0.2257257,0.22930399,0.23656248,0.39232722,0.41899708,0.42296463,0.37711397,0.3787843,0.42272127,0.40516174,0.41087648,0.18218225,0.3780938,0.5272578,0.4600016,0.30413428,0.4976634,0.4819161,0.37071407,0.32102194,0.35459325,0.40498647,0.39538,0.25568792,0.25075436,0.42469734,0.40352333,0.3235754,0.3551963,0.3114684,0.589066,0.38671967,0.4085052,0.360751,0.56218886,0.34526888,0.3413426,0.43139517,0.4440736,0.4351503,0.40550318,0.4106854,0.445069,0.53252846,0.5489704,0.4052621,0.3768596,0.35586512,0.277816,0.35268328,0.39303717,0.33494937,0.3488409,0.28496882,0.28518784,0.2954234,0.30343306,0.43474478,0.2888458,0.3446005,0.38078153,0.39942488,0.43085423,0.39715594,0.38659203,0.38659203,0.39910406,0.3919577,0.38587087,0.4561266,0.4561266,0.40194964,0.3904979,0.39079934,0.403725,0.4144634,0.2341793,0.41344935,0.38813418,0.39925718,0.43461958,0.41866347,0.4435255,0.37551767,0.37204397,0.42995384,0.33196476,0.38026842,0.38167924,0.34916556,0.3864091,0.3413215,0.4020089,0.39672855,0.3902,0.34386146,0.3434604,0.3496674,0.30856085,0.27509463,0.3744767,0.25613323,0.31009424,0.35935572,0.2988462,0.36333165,0.3712638,0.40424496,0.3966053,0.3893726,0.3914106
976.9883,0.32557765,0.38663623,0.38673198,0.3225889,0.36244285,0.36489183,0.3549876,0.448358,0.50966966,0.352887,0.40730444,0.39725205,0.33819717,0.29906356,0.40527514,0.3042341,0.41118032,0.22688298,0.23075551,0.23793527,0.39245418,0.41932994,0.42278224,0.38026878,0.38216442,0.42278272,0.4062212,0.4111223,0.1835316,0.37877706,0.52554923,0.45953065,0.30530882,0.49643,0.48087585,0.37141687,0.32337734,0.35514957,0.4054435,0.39563453,0.2570728,0.25214976,0.42495608,0.40408748,0.32572797,0.3554989,0.31252912,0.5916216,0.38748214,0.4091806,0.361462,0.56523705,0.346351,0.341329,0.43156117,0.44394544,0.43527022,0.40561372,0.41100508,0.44554615,0.5318322,0.5481207,0.40585163,0.37952152,0.35839337,0.27989802,0.35489792,0.39573112,0.33371162,0.35111624,0.2863121,0.28409377,0.29739314,0.30552983,0.4373596,0.2907681,0.34668007,0.3820317,0.39928693,0.43048945,0.3971649,0.38662767,0.38662767,0.39940593,0.3921809,0.38858137,0.45530045,0.45530045,0.4014178,0.39265025,0.39210474,0.4049787,0.41552487,0.23464677,0.4162221,0.3896209,0.4005618,0.43585792,0.41948676,0.44419795,0.37745324,0.37385532,0.431152,0.33401492,0.38167733,0.3835415,0.35058457,0.38763583,0.34273243,0.40324095,0.39818686,0.39207223,0.34485573,0.34528798,0.35105678,0.30912653,0.27612972,0.37615663,0.25640196,0.3103444,0.3611035,0.3003854,0.36397055,0.37234953,0.40564507,0.39763704,0.39062008,0.39275008
984.4498,0.32729733,0.38920522,0.3891828,0.32503775,0.36470455,0.3669783,0.35746074,0.45058203,0.512611,0.35492766,0.4094735,0.39945644,0.34005463,0.30065182,0.40744954,0.30593756,0.4135557,0.22839949,0.23274688,0.2398664,0.39476955,0.4221361,0.42544246,0.38349405,0.38550726,0.42558885,0.40932992,0.41325566,0.18526474,0.3810681,0.5283163,0.4622248,0.307731,0.4989359,0.48341686,0.37368232,0.32537836,0.3571438,0.4078539,0.39763695,0.25939396,0.25413632,0.4275364,0.4067706,0.32767048,0.35773128,0.31507534,0.5931607,0.3898871,0.41169932,0.3635992,0.5669769,0.34890908,0.34289056,0.43423516,0.44629517,0.43807337,0.40820405,0.41353798,0.44851097,0.5353766,0.55189997,0.4093763,0.3820632,0.36091402,0.28237128,0.35645673,0.39855847,0.3351969,0.35263953,0.28921416,0.28553575,0.30052343,0.30899522,0.43959072,0.29370323,0.34963143,0.38507283,0.40211558,0.43397138,0.40058094,0.38996875,0.38996875,0.40306878,0.39570084,0.39306256,0.45831975,0.45831975,0.40421304,0.39621696,0.39437947,0.40762797,0.4179064,0.2363082,0.41851234,0.39213482,0.40327695,0.4388691,0.42228556,0.44693676,0.38042784,0.3767739,0.43417495,0.3370423,0.3844858,0.38666725,0.35342854,0.39041555,0.34540892,0.4062248,0.40107483,0.39524052,0.3472844,0.34819505,0.35354888,0.31104755,0.2778849,0.37874153,0.25775772,0.31190154,0.36393905,0.30253714,0.36630496,0.3750258,0.40868598,0.40056622,0.3935926,0.39571184
991.9114,0.32937914,0.3933346,0.3923251,0.3283653,0.36765534,0.3699108,0.36128852,0.4551761,0.5181822,0.35992068,0.41263938,0.40267244,0.3447751,0.3042548,0.41089144,0.30783498,0.4174408,0.2296979,0.2342821,0.2412908,0.39885098,0.42645937,0.42974022,0.38677856,0.38905093,0.430399,0.41274142,0.4169936,0.18673933,0.3842366,0.5339616,0.46671557,0.3108779,0.50395244,0.48812097,0.3771569,0.32781643,0.36024064,0.41162235,0.40088546,0.26104638,0.25579774,0.43101317,0.4102749,0.33005157,0.36153412,0.318086,0.5958526,0.39332393,0.41528207,0.36670777,0.56995785,0.35187548,0.34618375,0.43856522,0.45024845,0.44270203,0.41214076,0.41721952,0.4529627,0.5407298,0.55780464,0.4150069,0.38479292,0.3635246,0.2845939,0.35887083,0.40143842,0.34050247,0.35510823,0.29309082,0.28865087,0.30277473,0.3113647,0.44241205,0.29572693,0.35398415,0.38947728,0.40740436,0.43995357,0.40658712,0.39574796,0.39574796,0.40929487,0.40186337,0.39849618,0.46463922,0.46463922,0.40968105,0.40036198,0.39826345,0.41179982,0.42224902,0.23918699,0.42184305,0.39545122,0.40746373,0.44367543,0.42707363,0.45159522,0.38454616,0.38119233,0.43818188,0.3411968,0.389235,0.39116433,0.35792086,0.3951276,0.34955785,0.41112044,0.40596208,0.39986897,0.35148332,0.35234836,0.35749614,0.31476247,0.28073955,0.3828002,0.2610186,0.31565812,0.36815837,0.30553916,0.37108186,0.37966934,0.41376865,0.40538138,0.39849064,0.40052202
999.37286,0.33184776,0.39819628,0.39597967,0.3323941,0.37107137,0.37326333,0.3660064,0.46135882,0.52538824,0.36672086,0.4166814,0.4065136,0.351356,0.30891415,0.41529903,0.30942103,0.42201787,0.23096576,0.23589294,0.24274674,0.4039179,0.43174535,0.4348707,0.38999757,0.39252284,0.43630168,0.41737035,0.42180732,0.18817988,0.38809147,0.54161704,0.47230935,0.314488,0.51087743,0.49431333,0.3813238,0.33024755,0.3639225,0.41639775,0.40487987,0.2625848,0.25737944,0.43534485,0.4144272,0.33246085,0.36598793,0.32140064,0.59843665,0.3974006,0.42010695,0.3703917,0.57313216,0.35552752,0.35026833,0.4439365,0.45524296,0.44841185,0.41728264,0.42159334,0.45856375,0.54771554,0.5654323,0.42198125,0.38777477,0.36643672,0.28700575,0.36128294,0.4044501,0.34733757,0.35769898,0.2975326,0.2934122,0.30497563,0.31339812,0.4454775,0.2977997,0.35882774,0.3948537,0.4144625,0.44772217,0.41433015,0.40345496,0.40345496,0.41718224,0.40965825,0.40459043,0.4732311,0.4732311,0.41695127,0.40512654,0.40281066,0.41663364,0.42772564,0.2431154,0.42501247,0.39988297,0.41235855,0.4493933,0.4327824,0.4572173,0.38925344,0.38616335,0.4430408,0.34582785,0.39444408,0.39633077,0.36312604,0.40052375,0.35423946,0.41709226,0.4117908,0.40476686,0.35650328,0.35695702,0.36224616,0.31924996,0.28419715,0.38745016,0.2649621,0.32034355,0.37305665,0.3090842,0.37693164,0.38535544,0.4197809,0.41157022,0.4040881,0.40626472
1006.8344,0.33452442,0.40292463,0.39997694,0.33640912,0.374976,0.37721643,0.37058252,0.4677135,0.53415275,0.37381557,0.42117035,0.41102886,0.35798377,0.31359556,0.42002797,0.31154367,0.42725307,0.23217893,0.23740722,0.24431191,0.4091141,0.43744233,0.44065455,0.39335668,0.39605027,0.4422662,0.4232771,0.42656812,0.1896956,0.3922681,0.55097985,0.47869945,0.31818768,0.51898175,0.5015021,0.38583633,0.3328258,0.36789387,0.42141962,0.40956077,0.2642264,0.25910944,0.44010296,0.41879702,0.3352294,0.3703798,0.32539305,0.602127,0.40174714,0.4249365,0.3744099,0.57714456,0.3595587,0.35451275,0.4498169,0.4611149,0.45429507,0.42244655,0.42681122,0.46458513,0.5556731,0.5738497,0.42882448,0.39087933,0.36926338,0.28940094,0.36408612,0.4078136,0.35442352,0.36044064,0.30211166,0.29849035,0.3072008,0.31595537,0.44868016,0.30005148,0.36327457,0.40063968,0.4217309,0.45609528,0.42255187,0.41145498,0.41145498,0.42501003,0.4175395,0.41042414,0.48237044,0.48237044,0.42469102,0.4100308,0.40753263,0.42170832,0.43326584,0.24726692,0.42858827,0.4046021,0.41741046,0.4548715,0.43889946,0.4631305,0.3939567,0.39076528,0.4483398,0.3500344,0.39957717,0.4012176,0.36820984,0.4061169,0.3588283,0.42323032,0.41736463,0.40988252,0.36198378,0.36132538,0.36680126,0.32385004,0.2877862,0.39215147,0.2689603,0.3252124,0.37777287,0.3127935,0.3825837,0.3907661,0.42564696,0.41728708,0.40959448,0.41162264
1014.295,0.33687627,0.40774274,0.40353677,0.3402165,0.37847382,0.38068148,0.37483844,0.47429383,0.542943,0.3815158,0.4253927,0.41484615,0.3651219,0.31830016,0.42432755,0.31343043,0.432012,0.23339392,0.23901124,0.24578674,0.41413435,0.44299766,0.4459125,0.3964665,0.39950117,0.44790968,0.42849034,0.431097,0.19110377,0.39604726,0.5603694,0.4848341,0.3215413,0.52708024,0.5086883,0.38983756,0.33561614,0.3714521,0.42593428,0.41404998,0.26589584,0.26085636,0.44466382,0.42285195,0.3377114,0.37468055,0.32909718,0.60562605,0.40580982,0.42966354,0.3781404,0.58112395,0.36308372,0.35861796,0.45533442,0.4668628,0.46023136,0.42743993,0.43150434,0.4706896,0.5635801,0.58237714,0.4355156,0.39397666,0.37204954,0.2918718,0.3669599,0.41080007,0.36167,0.363332,0.3064846,0.30410638,0.30943197,0.3180515,0.45158336,0.30223972,0.3674252,0.40625736,0.428975,0.4646383,0.43076852,0.4195678,0.4195678,0.43293163,0.42539668,0.41583955,0.49208778,0.49208778,0.43264946,0.41494495,0.41219684,0.42665794,0.4386564,0.2514667,0.43206495,0.40890712,0.4220912,0.460094,0.4448088,0.46919292,0.39828804,0.39505708,0.45333603,0.35395613,0.40440202,0.40593204,0.37311658,0.41143906,0.3633383,0.4292343,0.4228696,0.41469666,0.3674911,0.36547023,0.37117952,0.32847637,0.29121646,0.39653572,0.27299756,0.33018416,0.38223296,0.31633592,0.38799667,0.39608058,0.43136373,0.42284468,0.41500545,0.4167888
1021.7566,0.33956477,0.41266558,0.40730286,0.34406686,0.38207555,0.38425925,0.37914976,0.480892,0.5520929,0.38940755,0.42961437,0.41892272,0.37252906,0.3232301,0.42870918,0.31556484,0.4370079,0.2347071,0.2405549,0.24732217,0.41917703,0.44850814,0.45124504,0.39980915,0.40293375,0.45350838,0.4339648,0.4357182,0.19249122,0.3998943,0.56984717,0.49092862,0.32506916,0.53529435,0.5159444,0.3941019,0.3383395,0.3751875,0.43066633,0.41848627,0.26740488,0.26263237,0.4489374,0.42685705,0.34031436,0.37893274,0.33290532,0.60945755,0.40976983,0.43439376,0.3819568,0.5846604,0.36675438,0.36272162,0.460971,0.47250482,0.4661504,0.432506,0.43621793,0.4766121,0.57149905,0.59120876,0.44240284,0.39721984,0.37521803,0.29425195,0.36949858,0.4140083,0.36940888,0.36608824,0.31102163,0.30989355,0.31172284,0.32038,0.45489967,0.3043274,0.37152174,0.4120834,0.43644387,0.4734069,0.43940842,0.42788163,0.42788163,0.44117534,0.4336393,0.42150792,0.5019298,0.5019298,0.4408517,0.4199178,0.41683835,0.4316948,0.44403428,0.25589785,0.43548697,0.41337174,0.42699093,0.4654185,0.45088565,0.4749115,0.4024768,0.39934006,0.45832643,0.35786757,0.4093729,0.41049266,0.37807336,0.4170158,0.36790153,0.43538007,0.4286388,0.4196788,0.37330192,0.36972463,0.37572414,0.3333193,0.29470393,0.4011029,0.2772331,0.33533776,0.3866587,0.3199652,0.39362776,0.4014967,0.43719843,0.42861602,0.42037934,0.42217848
1029.2172,0.34201184,0.4172801,0.41098356,0.34785125,0.38548645,0.387815,0.3833408,0.48719284,0.56094474,0.3972588,0.43371645,0.42274708,0.379782,0.32809487,0.4329545,0.31725255,0.44165856,0.23597397,0.24206223,0.2487271,0.42400795,0.45393878,0.45646754,0.40288007,0.4060801,0.4591368,0.4394134,0.4401828,0.1939536,0.4036587,0.57921565,0.49693033,0.3283127,0.54323506,0.5232062,0.3979899,0.34088913,0.37862214,0.4349324,0.42264375,0.26898155,0.26424062,0.45320243,0.4308469,0.34272504,0.38310704,0.33655736,0.61284703,0.41368422,0.4389427,0.38559082,0.58830994,0.3701334,0.36677808,0.4664698,0.47811803,0.47190654,0.43743202,0.44080877,0.4826342,0.5793871,0.5993509,0.44909826,0.40036866,0.3780332,0.29666784,0.37221926,0.4169483,0.37698352,0.36857602,0.31539345,0.31571946,0.31375808,0.32231882,0.45787704,0.30625993,0.3755589,0.4177504,0.44353187,0.48211098,0.44780725,0.43596968,0.43596968,0.44913983,0.44164222,0.42692053,0.5117184,0.5117184,0.44870403,0.42463213,0.42139935,0.43658516,0.44934666,0.26012543,0.43900278,0.41775048,0.4315773,0.47040093,0.4567997,0.4806013,0.40665916,0.40343967,0.46314314,0.3617063,0.41410065,0.41498715,0.3829689,0.42231002,0.37230712,0.44130152,0.43406266,0.42431667,0.37873465,0.37386918,0.38019708,0.33795106,0.2980767,0.4054533,0.28129894,0.3402704,0.39091328,0.32350266,0.39892292,0.4067233,0.4427855,0.434097,0.42570037,0.42726138
