Wavelength (nm),Point 1,Point 2,Point 3,Point 4,Point 5,Point 6,Point 7,Point 8,Point 9,Point 10,Point 11,Point 12,Point 13,Point 14,Point 15,Point 16,Point 17,Point 18,Point 19,Point 20,Point 21,Point 22,Point 23,Point 24,Point 25,Point 26,Point 27,Point 28,Point 29,Point 30,Point 31,Point 32,Point 33,Point 34,Point 35,Point 36,Point 37,Point 38,Point 39,Point 40,Point 41,Point 42,Point 43,Point 44,Point 45,Point 46,Point 47,Point 48,Point 49,Point 50,Point 51,Point 52,Point 53,Point 54,Point 55,Point 56,Point 57,Point 58,Point 59,Point 60,Point 61,Point 62,Point 63,Point 64,Point 65,Point 66,Point 67,Point 68,Point 69,Point 70,Point 71,Point 72,Point 73,Point 74,Point 75,Point 76,Point 77,Point 78,Point 79,Point 80,Point 81,Point 82,Point 83,Point 84,Point 85,Point 86,Point 87,Point 88,Point 89,Point 90,Point 91,Point 92,Point 93,Point 94,Point 95,Point 96,Point 97,Point 98,Point 99,Point 100,Point 101,Point 102,Point 103,Point 104,Point 105,Point 106,Point 107,Point 108,Point 109,Point 110,Point 111,Point 112,Point 113,Point 114,Point 115,Point 116,Point 117,Point 118,Point 119,Point 120,Point 121,Point 122,Point 123,Point 124,Point 125,Point 126,Point 127,Point 128,Point 129,Point 130,Point 131,Point 132,Point 133,Point 134,Point 135,Point 136,Point 137,Point 138,Point 139,Point 140,Point 141
782.97754,0.33871195,0.3371031,0.28113416,0.31019592,0.36850935,0.39499065,0.39073843,0.40275875,0.40640488,0.4081096,0.4034457,0.378223,0.2038743,0.17051372,0.16732894,0.1506993,0.14146532,0.15060996,0.3128487,0.28206423,0.30068275,0.31543505,0.33569744,0.37414202,0.37845197,0.37247396,0.27992326,0.36557344,0.29361445,0.35668147,0.34701413,0.37139672,0.35193774,0.37823805,0.3596191,0.38382253,0.40134788,0.36540204,0.34820136,0.33508986,0.33968022,0.400521,0.349295,0.3338438,0.24913001,0.16832054,0.16510907,0.25924727,0.16417891,0.17651518,0.38311052,0.29618794,0.19823468,0.18522015,0.17405257,0.17928968,0.16903797,0.16920261,0.16684987,0.16487725,0.28586188,0.3549911,0.36533242,0.39601,0.37661773,0.38166496,0.34806198,0.38749444,0.40911314,0.38998985,0.39409417,0.3884835,0.40311307,0.379845,0.39554173,0.39773107,0.34849858,0.40325552,0.3912527,0.4153736,0.40097928,0.21601887,0.39483804,0.40735078,0.40295115,0.39483804,0.36542532,0.41742754,0.41254556,0.41320193,0.2212319,0.40483093,0.4125754,0.41166055,0.4129663,0.42844304,0.42857724,0.4257722,0.4239661,0.4208008,0.30732468,0.39896107,0.37859178,0.40449193,0.40178773,0.40046203,0.3902596,0.41793835,0.40108377,0.4079544,0.4043156,0.3843085,0.29302347,0.3122012,0.29303017,0.39538282,0.3490004,0.32607603,0.43696585,0.34375137,0.32745066,0.30830938,0.31813234,0.33575624,0.4068027,0.3887219,0.3775156,0.31969246,0.32285938,0.32874307,0.31761682,0.39468607,0.42652816,0.3789981,0.31639978,0.28337377,0.3503501,0.22656243,0.27605167,0.29164797,0.30390665
790.4379,0.341257,0.34049833,0.2835438,0.31309816,0.371924,0.3984778,0.3942304,0.4064164,0.41003346,0.41169345,0.40726274,0.38130724,0.20553783,0.17167665,0.16886874,0.15200764,0.14267841,0.15199508,0.3143932,0.28315288,0.30192754,0.31715026,0.3373524,0.37820882,0.3823388,0.3760664,0.28136387,0.36929208,0.2955143,0.3602521,0.34977648,0.37517014,0.35520643,0.3819317,0.36289534,0.38785613,0.4056455,0.36853355,0.35104907,0.33771113,0.34238824,0.40545115,0.3522536,0.33757627,0.25194737,0.16985913,0.1666637,0.26152903,0.16553198,0.1779562,0.3874287,0.29939637,0.20062849,0.18628967,0.17529422,0.18049335,0.17022327,0.17046861,0.16808458,0.1663459,0.28837904,0.35824296,0.36863878,0.40026128,0.38049245,0.3853683,0.3518006,0.39180154,0.41365024,0.39440683,0.39814362,0.3926831,0.40755782,0.38375673,0.4000634,0.40224,0.35200208,0.40760484,0.39488554,0.41900572,0.40522954,0.21749346,0.39826003,0.41176382,0.4063565,0.39826003,0.36922237,0.42237762,0.41718486,0.4179498,0.22297536,0.40938815,0.41760662,0.41641387,0.4177764,0.43324617,0.4336301,0.43057546,0.42895642,0.42582342,0.30971396,0.4028321,0.38173276,0.40846375,0.4057562,0.40443477,0.39335626,0.42142966,0.40492886,0.41212752,0.40820372,0.3872872,0.2958323,0.31551984,0.29527327,0.39839774,0.35261253,0.3295899,0.44062328,0.34695998,0.3309571,0.3114095,0.32151163,0.3394755,0.41009736,0.39184088,0.38068348,0.32310325,0.32628143,0.33226106,0.3211294,0.39787847,0.4298893,0.3818149,0.31976545,0.28587937,0.35395542,0.22856162,0.2780412,0.29369825,0.30619413
797.89935,0.34384865,0.3434722,0.28570333,0.31592527,0.3748617,0.40151188,0.39716285,0.40953857,0.41303447,0.41474527,0.41048694,0.38397047,0.20709154,0.17274624,0.17027915,0.1532304,0.14378592,0.15326728,0.31569546,0.28400546,0.30292627,0.31853974,0.33872932,0.3816618,0.38562897,0.3791937,0.28254208,0.37246773,0.2971587,0.3633343,0.35212716,0.37841552,0.358081,0.3850723,0.36572963,0.39136463,0.40930003,0.3712236,0.35351047,0.33993807,0.34470993,0.40965515,0.3547941,0.34100622,0.2545442,0.17128544,0.16803998,0.26357177,0.16674063,0.17927441,0.3912048,0.30236286,0.20279069,0.1872016,0.17643324,0.18152669,0.17132369,0.17162532,0.16923127,0.16766223,0.2906098,0.36110356,0.37151644,0.4038902,0.3839176,0.388481,0.35519654,0.39553303,0.41762236,0.39823422,0.4016889,0.39631692,0.41144702,0.38710886,0.40392864,0.40616426,0.355104,0.41145208,0.3984073,0.4225087,0.40897384,0.21893904,0.40168172,0.41557717,0.40959904,0.40168172,0.3726808,0.42664835,0.4212203,0.42209104,0.22462259,0.41337532,0.42193598,0.4205412,0.4220092,0.43754873,0.43797207,0.43482026,0.4332458,0.43029237,0.31194142,0.4062754,0.38474748,0.4119535,0.40925786,0.40793583,0.39623693,0.42472988,0.40842083,0.4157813,0.41171625,0.3901128,0.29846355,0.31852093,0.29749405,0.4012402,0.35580677,0.33277953,0.44394925,0.34986606,0.33411878,0.31423545,0.32455876,0.3428676,0.41302633,0.39481553,0.38365003,0.32620218,0.32935965,0.33547172,0.32429892,0.4007589,0.43300763,0.38447887,0.32283205,0.2882096,0.3572064,0.23042153,0.2797039,0.29546165,0.3079558
805.36176,0.34578815,0.34597015,0.2876612,0.31828144,0.37722924,0.40398115,0.39953712,0.41207457,0.41550535,0.41726005,0.4131475,0.38610584,0.20839359,0.17368503,0.17156312,0.15430376,0.14478229,0.15445575,0.31667522,0.28461435,0.3036262,0.31963253,0.3397388,0.3844722,0.38836563,0.3817505,0.28340852,0.37508604,0.2984341,0.36597666,0.3540262,0.38105175,0.36048132,0.3875361,0.3679244,0.3942192,0.41235304,0.37342098,0.3555171,0.34175363,0.3465976,0.41318855,0.3568219,0.34395313,0.25660354,0.17252046,0.16927835,0.26514584,0.16775413,0.1804652,0.39432675,0.30489478,0.2045772,0.18798748,0.17739476,0.18242556,0.17224643,0.17257437,0.17027827,0.16887912,0.29252478,0.3635988,0.37392738,0.40689012,0.38675484,0.3910349,0.35804644,0.39864847,0.42093694,0.4014344,0.40460896,0.39931414,0.414628,0.38988128,0.40713945,0.4094194,0.3577466,0.41469193,0.40156272,0.4255369,0.41204077,0.22013986,0.40460616,0.41880348,0.41237494,0.40460616,0.3756578,0.43028226,0.42463857,0.42546225,0.22603731,0.41671696,0.42558226,0.42406029,0.4255433,0.44112012,0.44175234,0.4384166,0.4369542,0.43406364,0.31393522,0.40920538,0.3873943,0.41491902,0.4121724,0.41085523,0.39868632,0.42748746,0.41130617,0.41886377,0.41461712,0.39250728,0.30084056,0.32116333,0.29943076,0.40360266,0.3585643,0.3356572,0.44693133,0.35232216,0.33694804,0.3166924,0.32727537,0.34585267,0.4155461,0.39733067,0.38630903,0.32898495,0.33209684,0.33831075,0.3271493,0.40325722,0.43567348,0.38677248,0.32556784,0.29026723,0.3599623,0.23209079,0.28089097,0.29704362,0.30943033
812.8232,0.3472653,0.3474141,0.28914484,0.3201573,0.37845033,0.40494332,0.40048173,0.413069,0.4164375,0.4182497,0.4143568,0.3869629,0.20939997,0.17444299,0.17266655,0.15518758,0.1456241,0.15542683,0.31676623,0.28449097,0.3035144,0.31978703,0.33974263,0.38593692,0.38961205,0.38298562,0.2834367,0.37641847,0.2988315,0.36740172,0.354773,0.3823368,0.36160102,0.38864544,0.36881292,0.39557537,0.41379383,0.3743915,0.35641545,0.3425743,0.34744918,0.41513228,0.35769355,0.3456321,0.2581839,0.17357063,0.1702566,0.26650357,0.16858204,0.18136944,0.39599285,0.30637053,0.20601189,0.18850799,0.17816697,0.18315403,0.1730091,0.1733562,0.17110796,0.16988775,0.2935411,0.36487722,0.375012,0.40825683,0.38822138,0.39223936,0.35962626,0.40022442,0.4226505,0.4031592,0.4060594,0.40083665,0.41620427,0.39123937,0.40878502,0.41112784,0.35923913,0.4164238,0.4036067,0.4274612,0.41369745,0.22113553,0.40639764,0.42049313,0.41402066,0.40639764,0.37733808,0.43230316,0.426481,0.42740035,0.2272246,0.41855437,0.42769164,0.42607683,0.42760506,0.44310355,0.44377613,0.44021234,0.4389666,0.43621802,0.3149315,0.41086164,0.3887977,0.41652724,0.4137327,0.41246736,0.39992517,0.42889723,0.41288254,0.42060202,0.41621387,0.39365426,0.30232316,0.322909,0.30044585,0.40473205,0.36023375,0.33749962,0.44827828,0.35372528,0.33877242,0.3182745,0.3290439,0.3477842,0.4168225,0.3985982,0.38765073,0.3308243,0.3339071,0.34013993,0.32900316,0.40443885,0.43690574,0.38776138,0.32733598,0.291458,0.36164615,0.23358917,0.2818698,0.2981717,0.3104729
820.2846,0.34870887,0.34913164,0.29029346,0.32206163,0.37994894,0.40627882,0.4018175,0.41447118,0.4177947,0.41964772,0.41594365,0.3881344,0.2103392,0.17514601,0.17372042,0.15601946,0.14644785,0.15636893,0.31705177,0.2845169,0.30358848,0.3201962,0.3399512,0.38792205,0.3913364,0.3846297,0.28359637,0.37815368,0.29952076,0.36921346,0.35584307,0.38421103,0.36319005,0.39015377,0.37015057,0.39737016,0.41573852,0.37575057,0.35764936,0.34369016,0.3486,0.4175375,0.3589734,0.34779957,0.25978887,0.17455566,0.17123231,0.26759174,0.16936941,0.18226695,0.3980355,0.3082128,0.2073652,0.18905829,0.17891468,0.18380032,0.17372818,0.17410557,0.1718833,0.1708726,0.29461312,0.36635685,0.37647507,0.40995166,0.3899417,0.39375597,0.36157453,0.40213174,0.42469427,0.40523246,0.40787414,0.40268737,0.4182143,0.39294282,0.41081795,0.41321534,0.3609643,0.41855463,0.4057461,0.42940754,0.41569185,0.22211133,0.40835515,0.42254344,0.41578275,0.40835515,0.37948367,0.4347812,0.42882144,0.42971092,0.22839053,0.42083508,0.43022057,0.4284452,0.43004546,0.44548255,0.44627908,0.44257268,0.4414417,0.43879405,0.31606692,0.4127948,0.39029026,0.41846967,0.4156432,0.41442928,0.4012382,0.43047997,0.4148322,0.42265132,0.4181605,0.39495873,0.30400163,0.324888,0.30158827,0.40586033,0.36218584,0.33962506,0.44977418,0.35538617,0.34083036,0.32009783,0.3310605,0.34993222,0.4180609,0.40006593,0.38911954,0.33290386,0.33594862,0.34226048,0.33117485,0.4058088,0.43826437,0.38896465,0.32937494,0.29294097,0.36360785,0.2349957,0.28263667,0.2990716,0.31132874
827.746,0.35019928,0.35076582,0.2917359,0.32391956,0.38128912,0.40741402,0.4029886,0.41566736,0.41898173,0.42090985,0.41734326,0.38916275,0.21123028,0.17588164,0.17477934,0.15686558,0.14723606,0.15730259,0.31726852,0.2845322,0.30362988,0.3205216,0.34016407,0.38976443,0.39288938,0.38613978,0.28374204,0.3797228,0.300208,0.3709131,0.35683557,0.3859985,0.36465535,0.39156932,0.37138337,0.39891335,0.4175486,0.37701797,0.3588094,0.3447422,0.34969768,0.41959062,0.36016726,0.34972277,0.26123816,0.1755262,0.17216958,0.26861522,0.17010318,0.18312062,0.3997208,0.3097741,0.20857675,0.18956307,0.17964211,0.18445413,0.17443016,0.1748112,0.17265749,0.17181401,0.2955559,0.36773822,0.3777291,0.4113468,0.39144334,0.39510515,0.3632539,0.40370983,0.4264079,0.40696993,0.40937883,0.40415215,0.4198367,0.39429498,0.41247138,0.41491213,0.36259404,0.4204478,0.407382,0.43079796,0.41734436,0.22310089,0.40981066,0.4242467,0.4170892,0.40981066,0.38137275,0.43693832,0.43086848,0.43175948,0.22950496,0.4228754,0.4324253,0.43053794,0.43224433,0.44757587,0.44858727,0.44465163,0.4436147,0.4409849,0.31718755,0.41454718,0.39152467,0.42018893,0.41737193,0.4161382,0.40222177,0.43171245,0.41656747,0.42452326,0.4198706,0.3960411,0.3056959,0.326788,0.30268526,0.40671235,0.36401322,0.34157628,0.45088065,0.3569685,0.34274685,0.32185516,0.33300897,0.35189444,0.41904533,0.4011997,0.3902205,0.33488664,0.33786085,0.34422106,0.33326775,0.40689176,0.43933064,0.38986188,0.3313034,0.29442266,0.36543944,0.23638901,0.2833679,0.30014786,0.3122153
835.2074,0.35157177,0.35230297,0.29298273,0.32567987,0.38257763,0.4084682,0.40406775,0.41677552,0.42007625,0.42203575,0.41864637,0.39015612,0.21207872,0.17653735,0.1757946,0.15764914,0.14797784,0.1581939,0.31747353,0.2845543,0.30368906,0.3208171,0.3403491,0.39155802,0.39439073,0.38761342,0.28387633,0.3812544,0.30088556,0.37257916,0.35781917,0.38774684,0.36609453,0.39293128,0.37258375,0.40041104,0.41925323,0.37819877,0.35995322,0.3457714,0.3507852,0.42150623,0.36137068,0.3516105,0.2625723,0.17646413,0.1730787,0.26957467,0.17081854,0.18391378,0.40133095,0.3112977,0.20973635,0.1899977,0.18031551,0.18506832,0.17513584,0.17552279,0.17337361,0.17273016,0.29643574,0.36903924,0.37894383,0.41264477,0.3928684,0.39638433,0.36491632,0.40516314,0.42800233,0.4086242,0.41082954,0.40551442,0.42140922,0.39563122,0.41403615,0.41656137,0.3641993,0.42227292,0.40885594,0.43200362,0.41894096,0.22403476,0.41118822,0.42584434,0.41825637,0.41118822,0.3832841,0.43900508,0.43279383,0.43372422,0.230657,0.42485523,0.43453562,0.43251795,0.43429303,0.44968724,0.45075583,0.44669592,0.44579437,0.4431811,0.31825128,0.41620612,0.39270332,0.42184496,0.41903588,0.4178438,0.4031339,0.4328757,0.41827786,0.4263249,0.42154965,0.3970404,0.30737,0.3285994,0.30374122,0.40743247,0.36578307,0.34350222,0.45187664,0.3584768,0.34460604,0.32361716,0.33495167,0.35381836,0.41992667,0.40225765,0.39124256,0.33688042,0.33970648,0.34614012,0.3353366,0.40789002,0.4402763,0.39075986,0.3331638,0.29586774,0.3673089,0.23772979,0.2839987,0.30096665,0.31306168
842.66986,0.35294226,0.35405305,0.29411405,0.3273332,0.38401502,0.40980205,0.40541163,0.41816542,0.42141518,0.42346767,0.42019114,0.39133623,0.2128271,0.17717779,0.17666863,0.15838438,0.14868425,0.1590457,0.31779858,0.2846918,0.30386677,0.3212592,0.34067914,0.39348432,0.39605954,0.38926572,0.28412664,0.38300568,0.30168012,0.37439367,0.35895607,0.3896317,0.3676847,0.39446115,0.37388566,0.40205926,0.42124507,0.37959975,0.36123523,0.34692824,0.3519712,0.42371204,0.36266223,0.35369563,0.26371726,0.17727725,0.17394233,0.2704048,0.17147402,0.18466711,0.40320775,0.31302795,0.21069178,0.19045892,0.18093063,0.18563159,0.17571527,0.17612426,0.17406777,0.17356418,0.2975394,0.37056813,0.38033822,0.41420025,0.3945214,0.39790478,0.36674115,0.40690878,0.4298758,0.4105483,0.41248348,0.40715584,0.42324486,0.3971404,0.41586435,0.41847306,0.36590785,0.42432266,0.41083252,0.43371883,0.4207683,0.22488037,0.4129151,0.42777583,0.41986218,0.4129151,0.38536876,0.44140214,0.43504608,0.43594015,0.23161905,0.4270466,0.43695363,0.43481526,0.4366269,0.45200545,0.4532491,0.4489525,0.44812515,0.44557247,0.319511,0.41814494,0.39419338,0.42376533,0.4208853,0.41973937,0.4044225,0.43431148,0.42021903,0.42827842,0.42341727,0.39832956,0.30916506,0.33055642,0.3049893,0.40851215,0.367739,0.34559387,0.45326442,0.36016184,0.3466256,0.32544512,0.3369556,0.3559065,0.4211305,0.40362924,0.39262232,0.33892697,0.34169436,0.34817263,0.3375233,0.40920773,0.44157737,0.39187363,0.33516678,0.29743522,0.3692672,0.23898666,0.2845514,0.30177835,0.31365904
850.1313,0.35371006,0.3555173,0.29540572,0.3288361,0.38525924,0.41082892,0.406416,0.41921616,0.4224759,0.42448607,0.42146674,0.39221433,0.21348678,0.17776923,0.17760272,0.15910728,0.14940195,0.15985782,0.31798863,0.28466886,0.30391854,0.3215213,0.34083062,0.3951608,0.39741194,0.3905726,0.28422704,0.38439763,0.30224267,0.37594098,0.3598052,0.39115435,0.36900625,0.3956562,0.37489942,0.4034611,0.42275983,0.38071334,0.362233,0.3478703,0.35293803,0.4255641,0.36373585,0.3553848,0.2647464,0.17810594,0.17470834,0.27119607,0.17214243,0.18538643,0.40477902,0.314454,0.21157062,0.19076645,0.18149708,0.18611717,0.17628497,0.17672488,0.17473342,0.17438136,0.29848912,0.37184224,0.38150132,0.41543517,0.39589685,0.39908168,0.36834052,0.40837386,0.4314938,0.41218588,0.41389135,0.40855098,0.42468515,0.3983959,0.4173955,0.4200398,0.3674538,0.42614654,0.41260043,0.43528545,0.42238733,0.22569409,0.41439375,0.4293539,0.42136434,0.41439375,0.38706064,0.44340613,0.43692744,0.4379358,0.23247178,0.42894378,0.43897957,0.43675965,0.43864402,0.45393446,0.45532987,0.45088527,0.45021212,0.44776413,0.32062778,0.41976038,0.3955106,0.4254678,0.4225812,0.42140204,0.40544316,0.43562713,0.42187908,0.43008372,0.42514193,0.39937583,0.310726,0.3323048,0.3060984,0.40938866,0.3693591,0.34740126,0.4544861,0.36156806,0.3484097,0.32704613,0.33872536,0.35778135,0.4221839,0.40478316,0.39380044,0.34078857,0.34350926,0.35003808,0.3394557,0.4102737,0.44264114,0.39278427,0.33695403,0.29881537,0.37100762,0.2401751,0.28514126,0.30253494,0.31431207
857.5937,0.35481036,0.35689464,0.29619467,0.33016992,0.38634238,0.4117489,0.4074152,0.42022586,0.42342654,0.42558467,0.42266712,0.3930779,0.21410458,0.1783234,0.17850952,0.1597743,0.15004781,0.16063862,0.31815034,0.28466558,0.30388954,0.3217724,0.3409825,0.39673844,0.3987316,0.3919028,0.28432584,0.38572332,0.30279753,0.3774186,0.36064336,0.3926515,0.37023053,0.39678583,0.37590864,0.4047783,0.42426485,0.3817354,0.36322266,0.3487706,0.35388172,0.427352,0.36473146,0.35719302,0.26575705,0.178925,0.17548628,0.27192795,0.17268886,0.18610518,0.4063124,0.31592992,0.21236005,0.19116075,0.18205306,0.18664816,0.17685956,0.17725633,0.17527822,0.17520054,0.2993091,0.37306955,0.3826121,0.41664484,0.39724293,0.40023473,0.36984617,0.4097425,0.4330091,0.4137303,0.41523647,0.4098724,0.426095,0.3996207,0.41880146,0.42154285,0.36887196,0.42781994,0.41427028,0.4368811,0.42386836,0.22652055,0.4159472,0.43093804,0.42265713,0.4159472,0.38885358,0.4453908,0.43876848,0.43970534,0.23343843,0.4307388,0.44102895,0.43864343,0.44061005,0.45585582,0.45738938,0.452764,0.4521625,0.44980335,0.3216418,0.4213629,0.39674598,0.42701256,0.42402613,0.4229751,0.40643865,0.43684527,0.4234819,0.4317641,0.4266183,0.40048957,0.31217855,0.33391023,0.30712092,0.41026896,0.37093455,0.34918436,0.45555547,0.36292168,0.3501037,0.32861096,0.3404171,0.3595348,0.42318887,0.40596148,0.39501742,0.34253457,0.34517944,0.35174322,0.34128165,0.4113839,0.44370943,0.39374545,0.33862135,0.30005792,0.37261388,0.24131355,0.28556314,0.30316806,0.31476724
865.0551,0.35590258,0.35819253,0.297345,0.3317506,0.38731882,0.41249126,0.40814403,0.42100003,0.42416948,0.4263758,0.42360836,0.39376366,0.21459635,0.17891872,0.1792705,0.16047718,0.15070195,0.16141762,0.31815004,0.28455332,0.3038074,0.3218624,0.34091997,0.39795986,0.3998008,0.3929296,0.2842746,0.38683382,0.303171,0.37867913,0.36121845,0.3937782,0.37127444,0.3976792,0.37661687,0.4058836,0.4255128,0.3825547,0.36398762,0.34942362,0.3545968,0.42885616,0.36549243,0.35865888,0.26662368,0.17968681,0.17624864,0.27244404,0.17322834,0.18663728,0.40754825,0.31719118,0.2130092,0.19147027,0.18260239,0.18715574,0.17737257,0.17780519,0.17592321,0.17597054,0.3001693,0.3740932,0.38349727,0.4176032,0.3982792,0.4011494,0.37109318,0.4108698,0.4342859,0.41501114,0.41626817,0.41094068,0.42728552,0.4005703,0.42001185,0.4228212,0.3701561,0.42917177,0.4161035,0.4384333,0.425162,0.22729997,0.41757977,0.4321884,0.4241466,0.41757977,0.39037654,0.4470704,0.44031847,0.44123104,0.23430066,0.43230715,0.4427191,0.44025084,0.44230732,0.4575486,0.45907158,0.45431677,0.45380047,0.45150575,0.32264248,0.4227058,0.3978769,0.42829245,0.42537004,0.4242366,0.40733942,0.43797725,0.42479235,0.43312994,0.42792422,0.40135464,0.31353387,0.3353931,0.3080745,0.4110651,0.37232465,0.35074645,0.45659235,0.3640747,0.35162395,0.32997316,0.34196037,0.36123553,0.42407572,0.40694657,0.39615777,0.344077,0.3466952,0.35331285,0.3428943,0.41237783,0.44464728,0.3945915,0.34014532,0.30130863,0.37398016,0.24246676,0.28600878,0.30386987,0.31521884
872.5176,0.35675737,0.3592094,0.29794154,0.33284926,0.3880727,0.41306952,0.40870956,0.4214888,0.42465886,0.4269399,0.4242966,0.39418298,0.21518761,0.17951746,0.18008906,0.1611399,0.15135804,0.16220397,0.31805602,0.28427976,0.3035455,0.32179517,0.34073752,0.398926,0.40056825,0.39371076,0.28408015,0.38766834,0.30338708,0.3796642,0.36164385,0.39473033,0.3720389,0.39826393,0.37712556,0.40667877,0.42646644,0.38317102,0.36450645,0.34991533,0.3550829,0.43013424,0.36608246,0.36005563,0.267394,0.18047637,0.17697649,0.27308574,0.1738133,0.18730551,0.40852535,0.31821042,0.21361323,0.19180581,0.18316956,0.18762489,0.17788939,0.1783263,0.17655791,0.17668925,0.30086794,0.37489885,0.38415214,0.41827726,0.39913154,0.40176752,0.37217566,0.41179162,0.43527,0.41607866,0.4171611,0.4117688,0.42823017,0.40134332,0.42102352,0.42382455,0.371213,0.43033013,0.41767195,0.4398116,0.42614618,0.22791612,0.41880605,0.43323034,0.42529994,0.41880605,0.39166683,0.44843066,0.44151396,0.4424265,0.23512512,0.43352467,0.44411296,0.44157916,0.44372588,0.45873076,0.46048477,0.45548064,0.45511588,0.45293245,0.3235174,0.42375788,0.39888296,0.42932007,0.42636842,0.42526138,0.40822756,0.4388998,0.42585164,0.43423128,0.42899635,0.40216827,0.31483203,0.33673355,0.3090415,0.41171458,0.37350124,0.35210943,0.45736492,0.36502895,0.3529912,0.33120576,0.34325543,0.36266813,0.42482975,0.40785667,0.39705646,0.34545636,0.34802526,0.35468715,0.34433764,0.4130656,0.44541395,0.3952129,0.34150362,0.30245268,0.3751726,0.24359183,0.28639993,0.3044991,0.31574732
879.98004,0.35779598,0.35995856,0.29893884,0.33446738,0.38848007,0.41311514,0.40873843,0.42156997,0.42468077,0.42698005,0.4245273,0.39416397,0.2156979,0.1800384,0.18092895,0.16182101,0.15197732,0.16291027,0.31759337,0.28378505,0.30301636,0.32143208,0.34022567,0.39945075,0.400864,0.39402804,0.2836277,0.38806823,0.3032261,0.3802926,0.3616293,0.39511204,0.37242693,0.39845848,0.37723476,0.40705052,0.42687565,0.3833429,0.36466235,0.35000917,0.35519737,0.4309024,0.3662652,0.36095867,0.26807445,0.18121743,0.17766243,0.2735988,0.1743374,0.18790953,0.40901813,0.31886598,0.21419433,0.19218837,0.18362519,0.18806832,0.17841545,0.1788254,0.17711467,0.17741285,0.30135494,0.37530366,0.3843182,0.41836265,0.39937922,0.40192604,0.3727405,0.4121792,0.43566135,0.41663998,0.41753587,0.41209656,0.4285323,0.40163374,0.4214108,0.4242999,0.37194288,0.4309952,0.41873214,0.44080585,0.42667255,0.22868133,0.41981047,0.43378612,0.42607853,0.41981047,0.39256173,0.449266,0.44228038,0.443275,0.23594324,0.43422112,0.44501853,0.4424274,0.44455913,0.4594664,0.4612516,0.45611778,0.45591906,0.453813,0.32414064,0.4244174,0.3993848,0.42993551,0.4269083,0.42586726,0.408474,0.43937093,0.426431,0.43491912,0.42953166,0.40248886,0.3158713,0.33774468,0.30969808,0.41200018,0.37429467,0.35321394,0.4577701,0.36567798,0.35408255,0.3321781,0.34436134,0.3638565,0.42518654,0.4082748,0.39755014,0.34658277,0.34906805,0.35577515,0.34548512,0.41351208,0.44572794,0.39548713,0.34257987,0.30341494,0.37600493,0.2446304,0.28681648,0.30500975,0.316154
887.44147,0.35880902,0.3604218,0.29983655,0.33566135,0.38862416,0.41270086,0.40841818,0.42111588,0.42422745,0.42660484,0.42426538,0.3938001,0.21622413,0.18059313,0.1817272,0.16247125,0.15260999,0.16374308,0.31690997,0.2830734,0.30227554,0.32078373,0.33940044,0.39950365,0.40070328,0.39398545,0.2829218,0.38803506,0.30276203,0.38049853,0.36120003,0.3950913,0.37234616,0.39813536,0.3768676,0.40693393,0.42680004,0.38312578,0.36448905,0.34979618,0.3549898,0.43122602,0.36611128,0.3616122,0.2687421,0.18195954,0.17839578,0.27410778,0.17491522,0.18855385,0.40890983,0.3191787,0.21465144,0.1924643,0.18418224,0.18855537,0.17895551,0.17938069,0.17771485,0.17819515,0.30168012,0.37527704,0.38409013,0.4180112,0.3993068,0.4016143,0.37296206,0.4120587,0.43566772,0.4167338,0.4173805,0.4120179,0.42844376,0.4014099,0.4214071,0.4243718,0.3723042,0.431132,0.41978398,0.4415529,0.42669967,0.22934735,0.42052534,0.43383896,0.42671174,0.42052534,0.3931176,0.44957924,0.44257253,0.44355068,0.23666608,0.43440002,0.4453857,0.44272497,0.44485933,0.459628,0.4614292,0.45612302,0.45607856,0.45418262,0.32465804,0.42465064,0.39970562,0.43005106,0.42700186,0.42599267,0.40855426,0.43943435,0.4265494,0.4351413,0.42973253,0.40258226,0.31674433,0.33841765,0.31026426,0.4120126,0.37476358,0.3540177,0.4576946,0.36597553,0.35484302,0.33294278,0.34512872,0.3647397,0.4252211,0.40844023,0.39786413,0.34739232,0.34984758,0.3565568,0.34632975,0.41357943,0.44562188,0.39543995,0.3433167,0.30432516,0.37652224,0.24571456,0.2871432,0.30553663,0.3165195
