Wavelength (nm),Point 1,Point 2,Point 3,Point 4,Point 5,Point 6,Point 7,Point 8,Point 9,Point 10,Point 11,Point 12,Point 13,Point 14,Point 15,Point 16,Point 17,Point 18,Point 19,Point 20,Point 21,Point 22,Point 23,Point 24,Point 25,Point 26,Point 27,Point 28,Point 29,Point 30,Point 31,Point 32,Point 33,Point 34,Point 35,Point 36,Point 37,Point 38,Point 39,Point 40,Point 41,Point 42,Point 43,Point 44,Point 45,Point 46,Point 47,Point 48,Point 49,Point 50,Point 51,Point 52,Point 53,Point 54,Point 55,Point 56,Point 57,Point 58,Point 59,Point 60,Point 61,Point 62,Point 63,Point 64,Point 65,Point 66,Point 67,Point 68,Point 69,Point 70,Point 71,Point 72,Point 73,Point 74,Point 75,Point 76,Point 77,Point 78,Point 79,Point 80,Point 81,Point 82,Point 83,Point 84,Point 85,Point 86,Point 87,Point 88,Point 89,Point 90,Point 91,Point 92,Point 93,Point 94,Point 95,Point 96,Point 97,Point 98,Point 99,Point 100,Point 101,Point 102,Point 103,Point 104,Point 105,Point 106,Point 107,Point 108,Point 109,Point 110,Point 111,Point 112,Point 113,Point 114,Point 115,Point 116,Point 117,Point 118,Point 119,Point 120,Point 121,Point 122,Point 123,Point 124,Point 125,Point 126,Point 127,Point 128,Point 129,Point 130,Point 131,Point 132,Point 133,Point 134,Point 135,Point 136,Point 137,Point 138,Point 139,Point 140,Point 141,Point 142,Point 143,Point 144,Point 145,Point 146,Point 147,Point 148,Point 149,Point 150,Point 151,Point 152,Point 153,Point 154,Point 155,Point 156,Point 157,Point 158,Point 159,Point 160,Point 161,Point 162,Point 163,Point 164,Point 165,Point 166,Point 167,Point 168,Point 169,Point 170,Point 171,Point 172,Point 173,Point 174,Point 175,Point 176
902.3664,0.3335625,0.3563642,0.32835346,0.35879362,0.30062592,0.28071055,0.28300506,0.29228556,0.28624576,0.3568779,0.3289256,0.33561924,0.35912302,0.29315028,0.37659812,0.39939347,0.3818433,0.2865063,0.31843126,0.3156095,0.29177105,0.37334365,0.33531767,0.33785495,0.3309293,0.38979888,0.41781285,0.41716224,0.3729046,0.40751088,0.40527034,0.37035018,0.32522163,0.34301144,0.2974336,0.3849139,0.39368737,0.36135617,0.34438103,0.32395792,0.3579919,0.38385567,0.28094497,0.28197214,0.38692412,0.33573195,0.3557749,0.3772397,0.31550708,0.35101098,0.35991403,0.36480135,0.3016457,0.3078372,0.2842015,0.32036245,0.3551393,0.29243723,0.3318574,0.3307738,0.34120345,0.33059824,0.3034774,0.36411792,0.3705918,0.27619356,0.33606577,0.34552264,0.33960983,0.3308104,0.32409677,0.30680493,0.31191006,0.31035635,0.3658262,0.36107516,0.31514496,0.32466602,0.30137348,0.31284377,0.3186102,0.28964394,0.3265148,0.31513765,0.22528183,0.32842818,0.26320323,0.27762958,0.2606853,0.31485304,0.36477432,0.31699866,0.26782054,0.3069615,0.383013,0.2828251,0.35628575,0.27705353,0.27925912,0.27388743,0.27321312,0.33727342,0.27228418,0.33376682,0.28510967,0.3387946,0.28460547,0.2969198,0.32218537,0.28782442,0.40116075,0.3442226,0.3673112,0.34761125,0.36897144,0.35054582,0.34065107,0.34714526,0.42250878,0.4279211,0.2907751,0.42521298,0.29222232,0.2527262,0.27597788,0.37237632,0.36836937,0.3524379,0.3556002,0.36116564,0.18554185,0.19595033,0.21152805,0.22319257,0.21936008,0.3271159,0.32813033,0.19863302,0.32918853,0.35190406,0.35315394,0.35193226,0.33862656,0.28650904,0.36349854,0.3367914,0.3219892,0.2989271,0.27124846,0.20344926,0.31989175,0.33106083,0.32657415,0.29858887,0.317269,0.30619314,0.35265115,0.2476078,0.25750238,0.3112512,0.32043463,0.33610424,0.327617,0.32481867,0.33307108,0.3582718,0.22094569,0.2330092,0.21964347,0.3388306,0.19353417,0.34288275,0.32803646,0.34831378,0.32005894,0.297447
909.82886,0.33450714,0.3581142,0.32962492,0.3596715,0.30209672,0.28113294,0.2839088,0.293204,0.2872318,0.3581401,0.3303748,0.33635548,0.35965636,0.2945049,0.37777132,0.40064496,0.3831344,0.28741324,0.31909436,0.31675673,0.29223353,0.3740394,0.33647108,0.33950034,0.332131,0.39123866,0.41889954,0.41860563,0.37405378,0.40889436,0.4064694,0.37151805,0.32651603,0.34426042,0.29871634,0.3865405,0.39457613,0.36290315,0.34497994,0.3255918,0.35837424,0.3853385,0.28147757,0.28251797,0.38839984,0.3368289,0.35704413,0.3786041,0.31617856,0.35249704,0.36141795,0.3663636,0.30246454,0.30869892,0.2848984,0.32102773,0.35692787,0.29308364,0.33284253,0.33139464,0.3419766,0.33120465,0.30460694,0.3654108,0.37173355,0.27732855,0.33750182,0.34656504,0.34035918,0.33191535,0.3254755,0.30804446,0.31243396,0.3113596,0.36713412,0.36147436,0.31606087,0.3256253,0.30197254,0.31453595,0.31962258,0.29067317,0.32753244,0.31701717,0.22605991,0.3296804,0.26388782,0.27834195,0.26137716,0.3163376,0.3660178,0.3182714,0.26838166,0.30769035,0.3842956,0.28371695,0.35775515,0.27771637,0.2797878,0.2743989,0.27414915,0.33820084,0.27291724,0.3348344,0.28583384,0.3400266,0.28537655,0.2979341,0.32266417,0.28840476,0.4015526,0.34473735,0.36713246,0.34854892,0.36884066,0.35142845,0.34083197,0.34802055,0.42290917,0.42815006,0.29111207,0.42539072,0.2935138,0.25348213,0.2765495,0.37371302,0.36989394,0.35348666,0.35706535,0.36173213,0.18654412,0.19670527,0.21242338,0.22387698,0.2200498,0.32814318,0.32914218,0.19934998,0.33003318,0.3525187,0.35395706,0.35329556,0.33982757,0.2871873,0.36498177,0.3378525,0.32297012,0.29911545,0.27160716,0.20420192,0.32067296,0.33219436,0.32767886,0.29983237,0.3182821,0.30755594,0.35296783,0.24806756,0.25782007,0.3128305,0.32215106,0.3364883,0.32826433,0.32533312,0.3338409,0.35886568,0.22131974,0.23344868,0.22004344,0.3392903,0.19422734,0.34439963,0.32866952,0.34862292,0.32096833,0.2983419
917.2913,0.33512273,0.35959855,0.33080184,0.36019927,0.30351663,0.2811015,0.284786,0.29407072,0.28817108,0.35921505,0.33164537,0.3367958,0.35983306,0.29560658,0.37878224,0.4015159,0.38425595,0.2883129,0.31949687,0.31770682,0.29246417,0.37438694,0.33734664,0.34082806,0.33306056,0.39248532,0.41942784,0.4197397,0.3748419,0.4099216,0.4072566,0.3723732,0.32751787,0.34525862,0.2996149,0.38783255,0.39499485,0.3643368,0.3453621,0.327062,0.35849866,0.3865824,0.2820016,0.28303716,0.3896427,0.33764735,0.35798064,0.37966016,0.3166926,0.3537027,0.362604,0.36761713,0.30308864,0.3092445,0.28545195,0.32152936,0.35857204,0.2935232,0.33374777,0.33179125,0.34252322,0.33154872,0.30546352,0.3666698,0.37256816,0.2782073,0.33868024,0.34734482,0.3407603,0.33287218,0.32662222,0.30910027,0.3126631,0.3123432,0.3680931,0.36154407,0.31673098,0.32653886,0.302309,0.3159273,0.3203564,0.2916643,0.32828107,0.3185538,0.22684608,0.33074147,0.2645971,0.27908596,0.26192603,0.3176448,0.36699018,0.3193596,0.26892492,0.3081616,0.38503763,0.28440383,0.35909045,0.27833116,0.28027606,0.27490494,0.27489808,0.33880427,0.27354038,0.33566526,0.28653115,0.34099355,0.28612787,0.29875073,0.32286996,0.28899664,0.4016973,0.3448938,0.36626366,0.3492893,0.36798018,0.3521135,0.34049845,0.3486499,0.42263865,0.42766586,0.29112625,0.4249137,0.29450464,0.25401455,0.2770519,0.37462175,0.37111333,0.35421798,0.35820746,0.3619111,0.18755421,0.19746424,0.21336286,0.224593,0.22075696,0.32899103,0.32998076,0.20009446,0.33060905,0.35279217,0.35445842,0.35425615,0.34068304,0.28779393,0.3662231,0.3385723,0.32373548,0.29905358,0.2718833,0.20499204,0.32130095,0.33315024,0.3286225,0.30089244,0.319077,0.30863488,0.35296836,0.24834296,0.25800586,0.3142474,0.3236156,0.33652392,0.32872185,0.32552555,0.33445317,0.35913718,0.22170724,0.23391904,0.2204441,0.33947814,0.19494529,0.3456262,0.32899177,0.34865665,0.3216785,0.29914168
924.7538,0.33546737,0.36097658,0.33210784,0.36050028,0.30497542,0.28047284,0.2857838,0.29505,0.28924137,0.36028358,0.33290794,0.33689234,0.3595793,0.29652992,0.37974477,0.40199548,0.38543642,0.2892575,0.3195632,0.3185529,0.29231322,0.3743849,0.33797193,0.3419435,0.3338536,0.39363033,0.41944405,0.420608,0.37538397,0.41058236,0.40766913,0.3729901,0.32828203,0.3460148,0.30020618,0.3888706,0.39510176,0.36567277,0.34547433,0.32836446,0.35833582,0.38780218,0.28264365,0.28365737,0.3907248,0.33818084,0.3585979,0.38052693,0.31698418,0.35471302,0.36358488,0.36858666,0.30343553,0.30950278,0.2857828,0.32173893,0.36011302,0.2937229,0.33464566,0.3319071,0.3429816,0.33162028,0.3060178,0.3679135,0.3732958,0.27888867,0.33962068,0.34784007,0.34091535,0.33360213,0.3275606,0.30999625,0.3124906,0.3134382,0.36883494,0.36129883,0.3171259,0.32760563,0.30228192,0.31700516,0.3207982,0.29292616,0.32879806,0.31983033,0.22772439,0.3316714,0.26547256,0.28000814,0.26227582,0.3187571,0.36778462,0.320234,0.26954636,0.30828896,0.38533264,0.28479663,0.3603366,0.27900928,0.2808526,0.27545616,0.27536762,0.3391072,0.27422574,0.3363053,0.28733528,0.34177798,0.28695244,0.29925033,0.3227285,0.28963605,0.4016831,0.3445763,0.36461097,0.3498104,0.36617854,0.3525724,0.3395785,0.34903616,0.42165467,0.4263708,0.290686,0.4236257,0.29521322,0.25416288,0.27731532,0.37519467,0.3720167,0.35468245,0.35915104,0.3617197,0.18857495,0.19827199,0.21436292,0.22533347,0.22148858,0.32970253,0.33074102,0.20086384,0.33086106,0.35271937,0.35473496,0.35504577,0.34130087,0.28828812,0.367323,0.3389834,0.32428637,0.29865706,0.2719108,0.20582376,0.32173818,0.33395928,0.32941446,0.30184293,0.31956556,0.30948654,0.35264632,0.24830383,0.25793445,0.31544515,0.32486442,0.33612606,0.32912087,0.32536015,0.3350014,0.35902533,0.22213487,0.23443428,0.22090581,0.33940673,0.19567727,0.3466584,0.3289492,0.34837815,0.3221167,0.29976502
932.21625,0.3334037,0.35959235,0.33305958,0.35783795,0.30620837,0.27802032,0.28647676,0.29572445,0.28999186,0.35769117,0.33159187,0.33332172,0.3554165,0.2956809,0.37688816,0.3987446,0.38276038,0.2899038,0.31696087,0.316925,0.2892066,0.37037265,0.33688802,0.34136605,0.33184576,0.3909827,0.415008,0.4170622,0.37232122,0.4071641,0.4036652,0.37028328,0.3267702,0.3442887,0.29856193,0.38620725,0.39125016,0.36354363,0.34261456,0.32700127,0.35466632,0.3850337,0.28301254,0.2840332,0.38809422,0.33590746,0.3562793,0.37786824,0.31461686,0.35301796,0.36114207,0.3668387,0.3015431,0.30778992,0.2841232,0.3191524,0.35892448,0.29216614,0.33316374,0.32854706,0.34054014,0.32835317,0.30428028,0.365636,0.37085152,0.27782732,0.33794963,0.34493586,0.33787245,0.33136424,0.32632482,0.30863458,0.30942708,0.31410843,0.3666412,0.35729414,0.31481278,0.3282126,0.2994767,0.31590998,0.31855786,0.2938557,0.32658914,0.31921697,0.22838959,0.33025292,0.26612723,0.28066364,0.26100993,0.31773922,0.36562973,0.31882042,0.26983485,0.30664915,0.38363835,0.28342298,0.35888976,0.2793778,0.2810913,0.2757054,0.27462327,0.33694184,0.27457947,0.3342534,0.2877767,0.3399178,0.28745964,0.29826337,0.32041615,0.28993496,0.39739954,0.34122998,0.35905358,0.3486942,0.36043853,0.3512835,0.3355496,0.34789738,0.4165679,0.4204669,0.28776458,0.417441,0.29424506,0.25408745,0.2759072,0.3725528,0.3702428,0.35086724,0.35730714,0.35708898,0.18954547,0.19898649,0.21522203,0.2259378,0.22210683,0.3283747,0.32876375,0.20155662,0.3290061,0.3497188,0.3518096,0.3530799,0.33877587,0.2862799,0.36547393,0.33644724,0.32207215,0.29621047,0.2700825,0.20657302,0.32009155,0.3324979,0.32807514,0.30110538,0.31847098,0.30861774,0.34891146,0.24618389,0.25598562,0.31423327,0.3239775,0.33240592,0.32516202,0.32277408,0.33149904,0.35604683,0.22242793,0.23482697,0.22123483,0.33632678,0.19636047,0.34540322,0.32643756,0.3455686,0.32083493,0.29890624
939.6788,0.33058378,0.35805583,0.33412665,0.35456333,0.30752966,0.27413648,0.28731167,0.2965198,0.29087672,0.35542664,0.33021048,0.32957157,0.3507482,0.2943188,0.37427548,0.39499706,0.3804253,0.29069704,0.31390825,0.31521997,0.2858575,0.36604294,0.33481467,0.33994162,0.3296007,0.38857612,0.41000164,0.41351616,0.36897358,0.4035229,0.3994841,0.36721295,0.32473683,0.342029,0.29631174,0.38344535,0.38687545,0.36181462,0.33935443,0.32568127,0.35072488,0.3825372,0.283559,0.2845702,0.38549998,0.33325103,0.35343644,0.37499475,0.311945,0.35096568,0.3585937,0.36456764,0.2991977,0.30531576,0.282061,0.31623036,0.3577065,0.28987688,0.33169946,0.32523853,0.3379588,0.32503998,0.30207318,0.36396855,0.36823636,0.27625015,0.3359849,0.34194338,0.33454892,0.32912964,0.32467318,0.30701143,0.30589646,0.31500816,0.3640242,0.3531191,0.3122267,0.32906204,0.2962796,0.31437966,0.31604666,0.29494283,0.32404897,0.3180203,0.22922331,0.32858053,0.266973,0.28153208,0.25922593,0.31651124,0.36317882,0.31715128,0.2703481,0.3040853,0.38024226,0.28141695,0.35746536,0.27994803,0.28153494,0.27616125,0.2730552,0.33408147,0.2751563,0.33194214,0.28844532,0.33773056,0.28818023,0.29641125,0.31722966,0.29047346,0.39308754,0.3370859,0.3518103,0.34674618,0.3528473,0.34915307,0.3302173,0.34573755,0.40984628,0.41297048,0.28411767,0.40993875,0.2925213,0.252618,0.274025,0.36926794,0.3678452,0.34725764,0.35508257,0.35231522,0.19059725,0.19977076,0.21617003,0.22664566,0.22283591,0.32648742,0.3266754,0.2023146,0.3263607,0.34603286,0.34855133,0.3506373,0.33601868,0.28435892,0.3634289,0.3334674,0.31966698,0.29298532,0.26788568,0.20740624,0.31779957,0.33066636,0.32625613,0.299824,0.3164896,0.30710074,0.34471437,0.2437095,0.25363562,0.3129661,0.3227887,0.32813978,0.32186633,0.31937543,0.32848397,0.35222924,0.22281161,0.23530824,0.22164766,0.33276433,0.1971037,0.34366798,0.32318547,0.34197623,0.31869525,0.29745954
947.14026,0.32802212,0.3571812,0.335705,0.3516272,0.30923647,0.27010846,0.28849673,0.297694,0.29214287,0.35424724,0.3293812,0.32631594,0.34656334,0.2931239,0.3726804,0.3915733,0.3791272,0.29180312,0.3111388,0.3140619,0.28308883,0.3623061,0.33280042,0.33849016,0.32778704,0.38716057,0.40530726,0.41062593,0.36630127,0.40031996,0.39594495,0.3647121,0.32290393,0.34001625,0.29411918,0.3813419,0.38308668,0.3610424,0.3366756,0.32500482,0.3475654,0.38105667,0.28438294,0.2854047,0.38359162,0.33101523,0.3508664,0.37271664,0.3098579,0.34916794,0.3566254,0.36249533,0.29726464,0.30297074,0.28037053,0.31384447,0.3569287,0.28783575,0.33081955,0.32273656,0.33611098,0.32247496,0.3000266,0.3629693,0.36619684,0.27477592,0.33442214,0.33955887,0.3317091,0.32754496,0.32324052,0.30579486,0.30271885,0.3164207,0.3617608,0.34969705,0.31003723,0.33036894,0.2934771,0.3129123,0.313898,0.2962455,0.32184637,0.31682044,0.23023628,0.32723063,0.2680038,0.282612,0.25777575,0.31549978,0.3612173,0.31578517,0.27126557,0.30161303,0.3762796,0.2796021,0.35661626,0.28093937,0.28241822,0.27702627,0.2714739,0.33141863,0.2761284,0.33004376,0.28949785,0.33605537,0.28929856,0.29464164,0.31419873,0.29144225,0.3898243,0.33322912,0.34465986,0.34519315,0.34517244,0.34745938,0.3252141,0.34389257,0.40328822,0.4057142,0.28067818,0.40274656,0.29062817,0.25084662,0.27233627,0.3662566,0.36558804,0.34425256,0.35327867,0.34806976,0.19177724,0.20070069,0.21730874,0.22754563,0.22372332,0.32492012,0.32516447,0.20322728,0.32374325,0.34256446,0.34573898,0.34838006,0.33369365,0.28300488,0.36175624,0.33082178,0.31773552,0.28998303,0.26591644,0.20837015,0.31592897,0.3290189,0.32474446,0.2987314,0.31450748,0.3055313,0.34086528,0.24149019,0.25157085,0.3120908,0.32182214,0.32413748,0.31962544,0.31603143,0.3265546,0.34860188,0.2234172,0.2360122,0.22226651,0.32955322,0.1979628,0.34198266,0.31999734,0.33844167,0.31660852,0.29610404
954.6027,0.3236293,0.35511088,0.33719915,0.34679127,0.31087655,0.26394024,0.2896522,0.2988183,0.2933562,0.35201368,0.32738668,0.3211749,0.34015375,0.29062366,0.36976865,0.3858849,0.37665987,0.29285872,0.3065917,0.31171513,0.27878913,0.35653588,0.32901508,0.33540535,0.3244217,0.38431475,0.39799204,0.40557688,0.3618109,0.3949045,0.39017662,0.36044547,0.31956255,0.33629692,0.2901727,0.37743962,0.37702122,0.35916767,0.3324821,0.32324478,0.34272736,0.37812164,0.28521708,0.28624383,0.3799451,0.3271376,0.34634817,0.36876187,0.30639184,0.34562463,0.353064,0.3584715,0.29400167,0.29893282,0.27737302,0.30996794,0.35477233,0.28433275,0.3287813,0.31874153,0.33288124,0.3183704,0.29639366,0.3606072,0.36253017,0.2717485,0.3314142,0.33551615,0.32715246,0.32473558,0.32032034,0.30335775,0.2978241,0.31776106,0.35777363,0.34446862,0.30626407,0.33163682,0.28913027,0.30997613,0.31015077,0.2975543,0.31789574,0.31413287,0.23126827,0.32446066,0.26905745,0.28372264,0.25508052,0.31329092,0.35756016,0.31308776,0.27214906,0.29749843,0.36958432,0.27641755,0.35446256,0.28188917,0.28325534,0.2778473,0.26852325,0.32684776,0.2770625,0.32662785,0.29050612,0.33287618,0.29037097,0.29143482,0.30926293,0.29236406,0.38490137,0.32728523,0.33434817,0.34228173,0.3341623,0.34433964,0.31795508,0.34049603,0.39377683,0.39530686,0.2754021,0.39241493,0.28707328,0.24755992,0.2693937,0.36117265,0.3613438,0.33945763,0.34981015,0.34166434,0.19296645,0.20163278,0.21845315,0.2284502,0.22462988,0.32180962,0.32224566,0.20414692,0.31922412,0.33706495,0.34113592,0.34433,0.32970378,0.2804965,0.3584841,0.3264042,0.31441984,0.28528416,0.26266932,0.20933968,0.31256413,0.32592323,0.32167244,0.29610655,0.31089902,0.3024667,0.3348598,0.23800932,0.24823207,0.31002924,0.31952584,0.3179464,0.31603438,0.3105869,0.32325542,0.34274456,0.2240303,0.23673546,0.22290385,0.32445544,0.19883534,0.33871222,0.314809,0.3327373,0.31281057,0.29330656
962.0643,0.31967384,0.35375294,0.338782,0.34254113,0.31258777,0.25826043,0.29088017,0.30001384,0.29464424,0.35068646,0.32597697,0.31683058,0.33464772,0.28859285,0.3677115,0.3809795,0.3750802,0.29397365,0.30264306,0.30992892,0.27526438,0.35172093,0.32556593,0.33264324,0.32161832,0.38233033,0.39168078,0.401412,0.35812268,0.3903562,0.38538244,0.35696203,0.3167845,0.33308113,0.28672075,0.37439796,0.37176782,0.35810915,0.3291716,0.3222073,0.3388426,0.37605143,0.28611845,0.2871534,0.37701723,0.323923,0.34245232,0.3656548,0.3037039,0.34263316,0.35031965,0.35501146,0.29150128,0.29531524,0.27494156,0.30686608,0.35314882,0.2813123,0.32720473,0.31553984,0.33026305,0.31503385,0.29332924,0.3588443,0.35949758,0.26900902,0.3290878,0.33228064,0.32330787,0.32275683,0.3178801,0.30153215,0.2936627,0.31921363,0.35447484,0.3401044,0.3031092,0.33299598,0.2855148,0.3076813,0.30700532,0.29893827,0.31449518,0.31197995,0.2323599,0.32217306,0.27021334,0.28490925,0.2528286,0.31164822,0.354561,0.31097275,0.2731204,0.2939072,0.36331186,0.27380368,0.3528955,0.28292874,0.28418425,0.2787571,0.2660291,0.3227905,0.27809805,0.32379755,0.29159597,0.33028936,0.29153183,0.28876856,0.3048942,0.29339254,0.3810542,0.3221458,0.3251205,0.33997238,0.32428142,0.34184572,0.31169003,0.33766755,0.3855096,0.3862597,0.27075672,0.38345155,0.28386256,0.2444156,0.26692134,0.35681564,0.35765046,0.33559918,0.34693128,0.33623594,0.19419704,0.20261234,0.21964836,0.22939785,0.22557549,0.3190041,0.31979388,0.20511387,0.31515607,0.3322651,0.33723655,0.340851,0.32641488,0.27850235,0.35576305,0.32267523,0.31174618,0.2810743,0.25989535,0.21035953,0.30971947,0.323331,0.31902245,0.29371837,0.30776167,0.29991,0.3294864,0.23509894,0.24534555,0.30857268,0.31780788,0.31243366,0.31335312,0.30557853,0.32076597,0.33752444,0.22469597,0.23750518,0.22358678,0.31998968,0.19974928,0.33590382,0.3101436,0.3274608,0.3094431,0.29086217
969.5268,0.3185737,0.35456416,0.34063834,0.3415349,0.31447703,0.2558421,0.29232186,0.301445,0.2961699,0.35189614,0.32659578,0.31601605,0.33320037,0.2885137,0.3684515,0.3799581,0.37619042,0.29527038,0.30164248,0.3102925,0.274639,0.35083905,0.32445118,0.33208802,0.32147843,0.38303885,0.39012003,0.40105805,0.35780114,0.38966033,0.38464075,0.35665882,0.31648517,0.33246404,0.28592435,0.3744955,0.3705442,0.35931656,0.32876572,0.32314342,0.3382998,0.37678197,0.2872243,0.28831136,0.37707096,0.32352442,0.3416393,0.36565486,0.30350837,0.3422509,0.35050398,0.3543417,0.29125726,0.2942405,0.2746069,0.30646557,0.35369936,0.28049383,0.32754314,0.31533498,0.33019465,0.31469595,0.29270777,0.35950717,0.35930473,0.2683134,0.3291454,0.33206397,0.32258943,0.32320586,0.31770247,0.30174157,0.29269093,0.32097876,0.35408247,0.33930054,0.3026177,0.3347065,0.2848404,0.30761796,0.30651054,0.30069864,0.31380224,0.3119439,0.23361364,0.32206747,0.27160573,0.28636345,0.25239483,0.31202438,0.354278,0.31104377,0.2743377,0.29280397,0.3607156,0.27328464,0.35337552,0.2842069,0.2853595,0.27986935,0.26532307,0.32166752,0.27932677,0.3235349,0.29294136,0.3301963,0.29290745,0.28810334,0.30338988,0.2946609,0.38082165,0.32060918,0.32146344,0.33954585,0.32033902,0.34131867,0.30960748,0.33681557,0.38275263,0.3832036,0.26922905,0.3805099,0.2830303,0.24276918,0.26635236,0.3559312,0.35693341,0.33552304,0.34677103,0.33516085,0.1955335,0.20372786,0.22102043,0.2304754,0.22664359,0.31844428,0.31981897,0.20620742,0.31383985,0.3309046,0.3365907,0.34032676,0.32620752,0.27859446,0.3557546,0.32202187,0.31166163,0.27961928,0.25920764,0.21149693,0.30913803,0.32305157,0.3185964,0.29317647,0.3068397,0.29950848,0.3278968,0.23455968,0.24459253,0.30916622,0.31809977,0.310735,0.31392398,0.3037522,0.321296,0.335742,0.22553141,0.23844709,0.22440188,0.31885782,0.20073472,0.33565676,0.30861217,0.3254545,0.30838966,0.29019272
976.9883,0.31891346,0.3563179,0.34251347,0.3420352,0.3163814,0.255484,0.29376453,0.30289027,0.2977116,0.3535434,0.32810938,0.3165707,0.33345896,0.28967762,0.3698089,0.38044444,0.37789065,0.29651356,0.30199566,0.31146324,0.27505496,0.35136807,0.32497817,0.33298665,0.32249957,0.3843622,0.39038914,0.4019154,0.35863864,0.39034787,0.38516518,0.35762984,0.3174107,0.33315787,0.28667134,0.37557378,0.3708381,0.36093238,0.32960403,0.3247069,0.33897734,0.37819254,0.28830576,0.28939492,0.37808913,0.32424542,0.34230852,0.3668421,0.30451736,0.34317705,0.3517258,0.35520378,0.29224768,0.294623,0.27539712,0.30729052,0.35517782,0.281034,0.3286285,0.31592166,0.33096543,0.3151792,0.293395,0.36079577,0.36016953,0.26897058,0.33027938,0.33285612,0.32306907,0.3245024,0.31870815,0.30294862,0.29295582,0.3227306,0.35503137,0.3395643,0.30328184,0.3363174,0.28532088,0.30885842,0.30714905,0.30223775,0.31443924,0.31321365,0.23483372,0.3230577,0.27286288,0.28767803,0.2530827,0.31335145,0.35515955,0.31213984,0.27555445,0.29326305,0.3608938,0.27407777,0.3546446,0.2854703,0.28655913,0.28101885,0.26611918,0.32213098,0.2805567,0.32436103,0.2942296,0.33116156,0.29428482,0.28891298,0.30369318,0.29596072,0.38166097,0.3208394,0.32076406,0.3403876,0.31962615,0.34211728,0.3096821,0.3374454,0.3828252,0.3829846,0.26917103,0.38021973,0.28382295,0.24284884,0.26705456,0.3566851,0.3578072,0.33660546,0.34778452,0.33564013,0.19683798,0.20482247,0.22236842,0.23156539,0.2276881,0.31906903,0.32068196,0.20729633,0.31416464,0.33127403,0.3372966,0.3412152,0.32716796,0.27946654,0.35689467,0.3227162,0.3126074,0.2796842,0.2596633,0.21259744,0.3100037,0.3240738,0.3196366,0.29407263,0.30761617,0.30062485,0.3279291,0.23507299,0.24491213,0.31052756,0.3195177,0.3107131,0.31506857,0.30374032,0.32252604,0.3359142,0.22639966,0.23944241,0.22525941,0.3192547,0.20173924,0.33674577,0.30885777,0.32534707,0.3091263,0.29104847
984.4498,0.32068723,0.35950962,0.3444173,0.344413,0.31812143,0.25655425,0.2952054,0.304455,0.29933167,0.3568142,0.3311706,0.3188428,0.33575946,0.2921411,0.37299502,0.38270813,0.381532,0.29760295,0.30391377,0.31403777,0.27692804,0.35406023,0.32695028,0.33531076,0.32502216,0.38716972,0.3926991,0.4045384,0.36138842,0.3927766,0.38751286,0.3604497,0.3199036,0.3353471,0.28869298,0.3782864,0.37315664,0.36386147,0.33240533,0.32745427,0.34176815,0.38118815,0.28943622,0.29069522,0.3807408,0.32638064,0.3445064,0.36993363,0.30730817,0.34550384,0.35460815,0.3575003,0.29491237,0.29635864,0.27747446,0.3098746,0.35813951,0.2830252,0.33115757,0.3180303,0.33324552,0.3171223,0.2952961,0.36352628,0.36271906,0.27060184,0.33265847,0.33512765,0.32516852,0.32730535,0.3210533,0.3055184,0.2947759,0.32457173,0.3577471,0.34164843,0.3052291,0.3382477,0.2873037,0.31128827,0.30900627,0.30511042,0.31648692,0.3156634,0.23633632,0.32548448,0.27478442,0.28960472,0.25499377,0.31612647,0.35771817,0.31453845,0.276755,0.29533795,0.3630563,0.27617264,0.35713285,0.28664097,0.28774312,0.28191757,0.26818854,0.32416305,0.28169748,0.32663602,0.29564324,0.3336151,0.2954591,0.2911955,0.3056851,0.29705057,0.38498777,0.3229912,0.32267436,0.34278888,0.32163045,0.34462306,0.31210026,0.33971316,0.386062,0.3858268,0.27051854,0.38296685,0.28595963,0.2437573,0.2691802,0.35929957,0.36040917,0.3396798,0.35022637,0.33835998,0.19834529,0.20639797,0.22422364,0.23284447,0.2287522,0.32115722,0.32306823,0.20870496,0.31606972,0.33353558,0.33976626,0.34371823,0.32966253,0.28169882,0.35970223,0.3249374,0.3151296,0.28135416,0.26151153,0.21412773,0.31250986,0.326623,0.32216245,0.29608175,0.30988637,0.3031536,0.32990435,0.23690057,0.24646537,0.3130078,0.32201886,0.31241074,0.3180217,0.3053701,0.32546502,0.3378865,0.22774324,0.24082407,0.22643963,0.32159197,0.20286915,0.3393322,0.3108042,0.32702026,0.31146392,0.2932445
